polygon_id,longitude,latitude,phase_angle,incidence_angle,emission_angle,pixel_x,pixel_y,brightness_temperature,local_solar_time,local_solar_time_normal_vector
72,182.334,46.323,2.393,59.912,60.337,169,81,282.970,12.610,14.274
73,183.188,45.791,2.357,59.901,60.305,170,81,284.330,12.667,14.294
74,183.877,46.265,2.338,61.992,62.276,170,81,284.330,12.713,14.670
75,184.691,45.707,2.302,61.968,62.000,171,81,285.990,12.768,15.087
76,185.384,46.174,2.284,61.609,61.675,171,81,285.990,12.814,15.031
77,186.187,45.612,2.248,61.752,62.070,172,82,279.110,12.867,14.569
78,186.916,46.060,2.229,63.843,64.052,172,82,279.110,12.916,14.942
79,187.738,45.521,2.195,65.142,65.913,173,82,278.320,12.971,13.583
80,188.500,45.976,2.176,69.518,70.035,173,82,278.320,13.021,14.640
81,189.322,45.439,2.142,69.888,70.515,174,82,276.760,13.076,14.299
82,190.104,45.858,2.123,68.861,69.559,174,82,276.760,13.128,14.024
83,190.897,45.308,2.089,67.791,68.136,175,83,282.800,13.181,14.967
84,191.698,45.720,2.070,66.010,66.462,175,83,282.800,13.235,14.599
85,192.468,45.151,2.036,66.290,66.819,176,83,278.490,13.286,14.383
86,193.301,45.548,2.017,62.691,63.447,176,83,278.490,13.341,13.546
87,194.048,44.973,1.984,61.953,62.535,177,83,280.140,13.391,14.011
88,194.898,45.367,1.965,63.914,64.398,177,83,280.140,13.448,14.417
89,195.618,44.768,1.931,64.173,64.717,178,84,280.060,13.496,14.239
90,196.482,45.131,1.913,59.330,60.178,179,84,283.680,13.554,13.138
91,197.179,44.526,1.879,57.910,58.492,179,84,283.680,13.600,13.850
92,198.025,44.890,1.862,63.787,64.082,180,84,283.480,13.656,14.928
93,198.698,44.276,1.828,64.768,65.419,180,84,283.480,13.701,13.936
94,199.550,44.608,1.811,62.915,63.673,181,84,280.720,13.758,13.513
95,200.231,43.997,1.777,63.106,63.886,181,85,287.230,13.803,13.396
96,201.090,44.336,1.761,60.675,61.591,182,84,280.850,13.861,12.856
97,201.741,43.722,1.727,58.473,58.959,182,85,286.480,13.904,14.184
98,202.599,44.025,1.711,56.125,56.735,183,85,285.240,13.961,13.776
99,203.238,43.399,1.676,55.995,56.563,183,85,285.240,14.004,13.861
100,204.111,43.708,1.660,53.565,54.262,184,85,283.800,14.062,13.451
101,204.722,43.089,1.627,54.614,55.453,184,85,283.800,14.103,12.981
102,205.579,43.380,1.612,54.199,55.073,185,85,285.800,14.160,12.899
103,206.156,42.767,1.579,53.793,54.608,186,85,285.650,14.198,13.059
104,207.023,43.056,1.565,57.393,58.057,186,85,285.650,14.256,13.716
105,207.585,42.437,1.531,57.218,57.840,187,86,284.580,14.294,13.816
106,208.458,42.691,1.516,58.943,59.507,187,86,284.580,14.352,14.126
107,208.997,42.068,1.483,60.065,60.797,188,86,281.810,14.388,13.507
108,209.878,42.326,1.468,60.094,60.838,188,86,281.810,14.447,13.512
109,210.388,41.722,1.436,60.747,61.551,189,86,279.550,14.481,13.206
110,211.263,41.960,1.422,61.569,62.352,189,86,279.550,14.539,13.386
111,211.720,41.384,1.393,64.795,65.799,190,86,279.220,14.569,12.009
112,212.581,41.612,1.379,70.978,71.760,190,86,279.220,14.627,13.779
113,212.999,41.005,1.348,67.355,67.627,191,87,282.680,14.655,15.700
114,213.873,41.147,1.330,69.368,69.589,191,87,282.680,14.713,16.010
115,214.285,40.501,1.296,70.015,70.367,192,87,281.590,14.740,15.709
116,215.178,40.629,1.278,68.660,69.063,192,87,281.590,14.800,15.464
117,215.587,39.999,1.245,69.203,69.670,193,88,277.630,14.827,15.254
118,216.467,40.134,1.229,60.665,61.414,193,88,277.630,14.886,13.380
119,216.856,39.546,1.199,60.057,60.758,194,88,277.080,14.912,13.581
120,217.711,39.696,1.186,58.469,59.232,195,88,277.550,14.969,13.246
121,218.074,39.122,1.157,58.769,59.539,195,88,277.550,14.993,13.155
122,218.893,39.237,1.144,60.227,60.963,196,88,279.100,15.047,13.474
123,219.240,38.681,1.117,61.439,62.222,196,88,279.100,15.071,13.117
124,220.058,38.769,1.103,66.125,66.798,197,88,282.480,15.125,14.173
125,220.395,38.231,1.076,67.251,67.968,197,88,282.480,15.148,13.840
126,221.203,38.267,1.061,70.938,71.578,198,89,280.050,15.202,14.766
127,221.538,37.735,1.034,69.935,70.522,198,89,280.050,15.224,15.012
128,222.355,37.758,1.019,67.115,67.769,199,89,276.780,15.278,14.393
129,134.399,36.798,4.079,60.630,64.111,132,82,287.120,9.415,9.273
138,139.081,38.953,3.926,80.783,81.955,135,80,283.430,9.727,11.877
139,139.477,39.575,3.889,83.156,85.231,136,80,272.770,9.753,8.766
140,140.108,39.422,3.874,66.998,68.153,136,80,272.770,9.795,12.336
141,140.575,40.065,3.840,70.638,72.998,137,80,273.240,9.826,9.769
142,141.233,39.874,3.826,67.720,69.952,138,80,278.260,9.870,10.209
143,142.020,40.188,3.795,68.445,70.830,138,80,278.260,9.923,9.898
144,142.152,40.722,3.781,65.247,68.039,139,79,275.300,9.931,9.584
145,143.196,40.683,3.751,61.851,63.968,139,80,284.380,10.001,10.795
146,143.326,41.236,3.736,60.170,62.498,140,79,273.860,10.010,10.586
147,144.376,41.180,3.704,60.000,62.276,140,79,273.860,10.080,10.653
148,144.516,41.742,3.689,61.316,63.439,141,79,277.930,10.089,10.826
149,145.572,41.664,3.656,60.679,62.605,141,79,277.930,10.159,11.161
150,145.711,42.232,3.640,62.286,64.039,142,79,276.770,10.169,11.405
151,146.775,42.127,3.605,62.064,63.718,143,79,276.120,10.240,11.569
152,146.919,42.695,3.588,63.515,65.020,143,79,276.120,10.249,11.824
153,148.003,42.567,3.555,64.236,66.007,144,79,272.090,10.322,11.242
154,148.174,43.158,3.540,58.283,60.804,144,79,272.090,10.333,10.342
155,149.286,43.017,3.508,56.210,58.306,145,79,274.190,10.407,11.072
156,149.475,43.616,3.493,57.909,59.802,145,79,274.190,10.420,11.337
157,150.599,43.441,3.460,59.166,61.361,146,79,274.020,10.495,10.747
158,150.806,44.043,3.447,58.135,60.482,146,78,275.290,10.508,10.580
159,151.943,43.843,3.416,59.294,61.805,147,78,275.860,10.584,10.224
160,152.174,44.444,3.404,59.710,62.168,147,78,275.860,10.600,10.293
161,153.313,44.216,3.371,56.696,58.538,148,78,277.330,10.676,11.450
162,153.562,44.810,3.356,58.088,59.770,148,78,277.330,10.692,11.700
163,154.697,44.558,3.321,58.157,59.847,149,78,276.180,10.768,11.655
164,154.957,45.153,3.306,59.333,60.896,150,78,276.740,10.785,11.877
165,156.095,44.883,3.271,59.541,61.165,150,78,276.740,10.861,11.723
166,156.379,45.483,3.256,58.235,60.025,151,78,277.040,10.880,11.475
167,157.529,45.190,3.221,57.982,59.681,151,78,277.040,10.957,11.622
168,157.848,45.782,3.207,55.138,57.217,152,78,275.320,10.978,11.081
169,158.996,45.469,3.173,54.158,56.008,152,78,275.320,11.054,11.479
170,159.334,46.067,3.159,56.044,57.677,153,78,276.720,11.077,11.824
171,160.471,45.748,3.124,56.691,58.485,154,78,281.070,11.153,11.473
172,160.830,46.350,3.109,58.197,59.827,154,78,281.070,11.177,11.763
173,161.956,46.000,3.074,57.154,58.362,155,78,281.080,11.252,12.571
174,162.335,46.587,3.058,55.900,57.256,155,78,281.080,11.277,12.328
175,163.459,46.208,3.022,56.424,57.947,156,78,278.620,11.352,11.966
176,163.869,46.800,3.007,57.058,58.522,156,78,278.620,11.379,12.094
177,164.989,46.415,2.973,58.442,60.232,157,78,275.490,11.454,11.348
178,165.424,47.010,2.958,60.117,61.724,157,78,275.490,11.483,11.709
179,166.531,46.619,2.926,62.447,64.456,158,78,274.910,11.557,10.645
180,166.991,47.210,2.912,64.253,66.058,159,78,273.640,11.588,11.049
181,168.081,46.808,2.881,64.466,66.292,159,78,273.640,11.660,10.948
182,168.570,47.391,2.865,66.031,67.692,160,78,277.930,11.693,11.331
183,169.638,46.963,2.832,64.138,65.339,160,78,277.930,11.764,12.631
184,170.148,47.540,2.818,56.781,58.833,161,78,278.490,11.798,10.834
185,171.196,47.078,2.784,52.546,53.786,161,78,278.490,11.868,12.567
186,171.738,47.636,2.771,48.247,50.033,162,78,283.160,11.904,11.681
187,172.767,47.149,2.733,45.607,46.494,162,78,283.160,11.973,13.086
188,173.311,47.707,2.719,48.424,49.079,163,78,289.510,12.009,13.492
189,174.329,47.222,2.680,49.094,50.374,164,78,286.100,12.077,12.488
190,174.874,47.771,2.666,59.606,60.045,164,78,286.100,12.113,14.262
191,175.888,47.289,2.628,59.708,60.714,165,79,291.690,12.181,13.078
192,176.436,47.825,2.612,65.511,66.113,165,78,280.920,12.217,14.264
193,177.413,47.322,2.574,65.860,65.960,166,79,287.170,12.282,15.226
194,177.966,47.843,2.557,61.946,62.291,166,79,287.170,12.319,14.574
195,178.941,47.341,2.519,62.001,62.719,167,79,281.720,12.384,13.789
196,179.550,47.866,2.502,65.476,65.980,167,79,281.720,12.425,14.484
197,180.518,47.351,2.465,65.475,65.963,168,80,283.190,12.489,14.498
198,181.144,47.856,2.448,65.751,66.234,168,80,283.190,12.531,14.553
199,182.097,47.339,2.411,65.760,66.258,169,80,284.440,12.594,14.499
200,182.748,47.849,2.394,66.196,66.680,169,80,284.440,12.638,14.586
201,183.677,47.306,2.357,66.179,66.513,170,80,282.200,12.700,14.891
202,184.364,47.784,2.339,62.087,62.681,170,80,282.200,12.746,14.101
203,185.257,47.210,2.302,62.100,62.194,171,81,285.990,12.805,15.056
204,185.977,47.686,2.285,58.316,58.633,171,81,285.990,12.853,14.471
205,186.833,47.099,2.247,58.345,58.531,172,81,283.810,12.910,14.680
206,187.575,47.556,2.229,61.114,61.169,173,81,279.250,12.960,15.089
207,188.422,46.974,2.192,61.115,61.592,173,82,278.320,13.016,14.276
208,189.193,47.432,2.175,65.028,65.308,174,82,276.760,13.068,14.970
209,190.054,46.854,2.139,65.643,66.348,174,82,276.760,13.125,13.898
210,190.847,47.281,2.121,68.640,69.188,175,82,277.920,13.178,14.585
211,191.698,46.698,2.086,68.540,69.028,175,82,277.920,13.234,14.727
212,192.515,47.124,2.068,64.151,64.883,176,82,277.900,13.289,13.775
213,193.348,46.542,2.034,64.352,65.133,176,83,278.490,13.344,13.589
214,194.188,46.958,2.017,61.642,62.592,177,82,284.200,13.401,12.982
215,194.991,46.359,1.982,60.179,60.661,177,83,280.140,13.454,14.274
216,195.821,46.771,1.968,49.118,50.302,178,83,279.690,13.509,12.273
217,196.592,46.143,1.933,47.483,48.357,178,83,279.690,13.561,12.977
218,197.392,46.528,1.919,59.987,60.227,179,83,283.880,13.614,14.861
219,198.129,45.883,1.882,59.870,60.153,179,83,283.880,13.663,14.749
220,198.943,46.263,1.867,58.957,59.293,180,83,281.320,13.717,14.615
221,199.694,45.600,1.830,59.566,60.344,181,84,280.720,13.768,13.422
222,200.544,45.937,1.814,61.148,61.859,181,84,280.720,13.824,13.732
223,201.259,45.282,1.779,62.159,63.099,182,84,280.850,13.872,12.865
224,202.118,45.610,1.764,67.709,68.406,182,84,280.850,13.929,14.105
225,202.807,44.965,1.729,67.623,68.289,183,84,281.590,13.975,14.194
226,203.680,45.262,1.713,65.684,66.442,183,84,281.590,14.033,13.752
227,204.344,44.629,1.679,65.727,66.486,184,84,283.770,14.078,13.716
228,205.226,44.922,1.663,64.767,65.575,184,84,283.770,14.136,13.501
229,205.849,44.290,1.631,65.435,66.335,185,85,285.800,14.178,13.032
230,206.712,44.566,1.616,63.629,64.616,185,84,280.380,14.236,12.611
231,207.308,43.945,1.584,61.769,62.474,186,85,285.650,14.275,13.819
232,208.194,44.218,1.569,64.621,65.230,187,85,280.310,14.334,14.369
233,208.783,43.582,1.535,64.646,65.254,187,85,280.310,14.374,14.346
234,209.670,43.837,1.520,58.862,59.704,188,85,280.270,14.433,13.199
235,210.226,43.202,1.487,58.357,59.118,188,85,280.270,14.470,13.482
236,211.091,43.472,1.475,54.722,55.643,189,85,288.430,14.527,12.804
237,211.618,42.834,1.442,53.810,54.601,189,86,279.550,14.562,13.262
238,212.485,43.071,1.429,63.161,63.648,190,85,282.920,14.620,14.821
239,212.992,42.425,1.395,64.320,65.103,190,86,279.220,14.654,13.589
240,213.866,42.640,1.381,69.296,69.929,191,86,282.710,14.713,14.703
241,214.329,41.969,1.347,68.168,68.398,191,86,282.710,14.743,15.928
242,215.213,42.135,1.331,59.609,60.102,192,86,284.800,14.802,14.619
243,215.650,41.441,1.295,59.284,59.658,192,87,281.590,14.831,14.933
244,216.536,41.594,1.280,54.539,55.075,193,87,283.090,14.891,14.216
245,216.944,40.917,1.247,56.647,57.414,193,87,283.090,14.918,13.302
246,217.797,41.069,1.234,56.742,57.517,194,87,284.220,14.974,13.321
247,218.174,40.436,1.203,57.014,57.797,195,87,282.790,15.000,13.226
248,219.010,40.579,1.192,56.839,57.640,195,87,282.790,15.055,13.191
249,219.366,39.954,1.162,56.270,57.025,196,88,279.100,15.079,13.376
250,220.177,40.050,1.150,59.812,60.476,196,87,289.030,15.133,14.059
251,220.522,39.421,1.119,60.116,60.795,197,88,282.480,15.156,13.942
252,221.341,39.488,1.105,64.899,65.474,197,88,282.480,15.211,14.824
253,221.686,38.872,1.074,65.862,66.506,198,88,280.520,15.234,14.468
254,222.490,38.915,1.061,65.452,66.113,198,88,280.520,15.287,14.384
255,222.824,38.332,1.032,65.618,66.283,199,89,276.780,15.310,14.326
256,223.628,38.373,1.019,65.890,66.558,199,89,276.780,15.363,14.380
257,133.239,37.319,4.089,85.460,88.576,131,82,279.470,9.337,7.430
258,133.975,37.330,4.076,82.330,85.331,132,82,287.120,9.386,7.836
265,137.441,39.776,3.936,77.655,80.035,135,80,283.430,9.617,9.051
266,138.133,39.737,3.919,72.548,74.591,136,80,272.770,9.664,10.176
267,138.444,40.443,3.890,72.773,75.283,136,80,272.770,9.684,9.378
268,139.180,40.353,3.872,67.768,69.991,137,80,273.240,9.733,10.262
269,139.570,41.034,3.845,68.328,71.047,137,79,273.370,9.759,9.480
270,140.335,40.900,3.827,63.435,65.921,138,79,272.480,9.810,10.177
271,140.764,41.576,3.801,63.586,66.174,138,79,272.480,9.839,10.026
272,141.526,41.430,3.784,67.974,70.740,139,79,275.300,9.890,9.419
273,141.960,42.131,3.758,67.287,69.761,139,79,275.300,9.919,9.905
274,142.714,41.975,3.740,64.193,66.495,140,79,273.860,9.969,10.394
275,143.151,42.690,3.712,63.935,66.032,141,78,278.850,9.998,10.765
276,143.902,42.511,3.692,64.397,66.511,141,79,277.930,10.048,10.686
277,144.354,43.236,3.663,64.262,66.267,142,78,280.050,10.078,10.904
278,145.104,43.033,3.643,61.160,62.941,142,78,280.050,10.128,11.441
279,145.578,43.766,3.614,61.269,63.196,143,78,276.080,10.160,11.196
280,146.325,43.530,3.593,56.560,58.120,143,78,276.080,10.210,11.956
281,146.841,44.278,3.565,57.911,60.350,144,78,274.210,10.244,10.542
282,147.602,44.030,3.546,60.058,62.581,144,78,274.210,10.295,10.259
283,148.160,44.791,3.519,58.642,60.710,145,78,276.230,10.332,11.080
284,148.916,44.516,3.499,56.664,58.594,145,78,276.230,10.383,11.372
285,149.507,45.263,3.471,56.946,59.025,146,78,275.290,10.422,11.133
286,150.269,44.963,3.452,61.987,64.310,146,78,275.290,10.473,10.417
287,150.909,45.694,3.425,61.827,64.116,147,77,271.680,10.515,10.497
288,151.673,45.373,3.408,64.970,67.377,148,78,277.330,10.566,10.047
289,152.347,46.095,3.379,63.006,64.872,148,77,277.400,10.611,11.223
290,153.092,45.758,3.360,60.277,61.967,149,77,276.580,10.661,11.660
291,153.777,46.466,3.328,59.696,60.963,149,77,276.580,10.706,12.508
292,154.502,46.110,3.309,63.996,65.553,150,78,276.740,10.755,11.803
293,155.464,46.341,3.276,64.471,66.234,151,78,277.040,10.819,11.315
294,155.718,46.939,3.261,63.632,65.492,151,77,272.620,10.836,11.164
295,156.703,47.161,3.234,68.884,71.623,152,77,276.670,10.902,9.060
296,157.436,46.770,3.216,51.591,53.749,152,77,276.670,10.951,11.161
297,158.198,47.453,3.190,50.516,52.139,153,77,285.020,11.001,12.049
298,158.941,47.062,3.167,51.758,53.453,153,77,285.020,11.051,11.878
299,159.675,47.739,3.139,52.550,53.257,154,77,283.370,11.100,13.419
300,160.421,47.344,3.116,62.621,64.248,154,77,283.370,11.149,11.680
301,161.191,48.013,3.088,62.612,64.205,155,77,280.730,11.201,11.783
302,161.972,47.603,3.065,59.621,60.984,155,77,280.730,11.253,12.327
303,162.784,48.260,3.037,59.703,61.460,156,77,281.100,11.307,11.500
304,163.550,47.834,3.015,56.009,57.509,156,77,281.100,11.358,12.101
305,164.398,48.493,2.987,56.007,57.509,157,77,280.220,11.414,12.121
306,165.145,48.053,2.965,58.388,60.033,158,77,277.770,11.464,11.738
307,166.030,48.707,2.937,58.340,59.946,158,77,277.770,11.523,11.846
308,166.761,48.254,2.916,62.804,64.643,159,77,276.980,11.572,11.097
309,167.679,48.903,2.890,62.772,64.606,159,77,276.980,11.633,11.132
310,168.389,48.442,2.870,60.791,62.509,160,77,276.710,11.681,11.471
311,169.329,49.074,2.845,61.889,63.968,161,77,285.200,11.743,10.571
312,170.011,48.599,2.826,61.171,63.209,161,77,285.200,11.789,10.679
313,170.982,49.187,2.799,59.731,61.028,162,77,287.110,11.854,12.554
314,171.652,48.684,2.778,66.018,67.657,162,77,287.110,11.898,11.454
315,172.649,49.254,2.748,65.612,66.690,163,77,290.350,11.965,13.163
316,173.270,48.762,2.727,61.528,62.268,163,77,290.350,12.006,13.825
317,174.266,49.333,2.694,62.032,62.502,164,77,283.780,12.072,14.401
318,174.844,48.825,2.672,62.277,62.760,164,78,286.100,12.111,14.370
319,175.873,49.380,2.639,62.212,62.742,165,78,280.920,12.179,14.304
320,176.440,48.862,2.617,63.299,63.913,165,78,280.920,12.217,14.167
321,177.504,48.883,2.580,63.717,64.100,166,78,280.850,12.288,14.655
322,178.050,49.423,2.565,60.701,61.271,166,78,280.850,12.325,14.156
323,179.123,48.909,2.525,60.797,61.291,167,79,281.720,12.396,14.284
324,179.724,49.439,2.510,57.314,58.034,168,78,285.900,12.436,13.718
325,180.777,48.903,2.470,57.581,58.033,168,79,281.350,12.506,14.211
326,181.398,49.422,2.455,60.336,60.650,169,79,281.880,12.548,14.622
327,182.417,48.887,2.416,60.059,60.513,169,79,281.880,12.616,14.337
328,183.064,49.413,2.401,61.134,61.545,170,79,282.530,12.659,14.505
329,184.085,48.854,2.361,60.896,61.510,170,80,282.200,12.727,14.054
330,184.775,49.343,2.346,61.764,62.341,171,80,281.870,12.773,14.207
331,185.774,48.749,2.306,61.967,62.336,171,80,281.870,12.840,14.628
332,186.462,49.226,2.290,67.002,67.140,172,80,281.820,12.886,15.424
333,187.409,48.620,2.251,67.000,67.132,172,81,283.810,12.949,15.422
334,188.112,49.080,2.234,65.281,65.504,173,81,279.250,12.996,15.152
335,189.051,48.474,2.195,65.138,65.439,173,81,279.250,13.058,14.976
336,189.805,48.934,2.179,63.629,64.013,174,81,277.840,13.108,14.726
337,190.742,48.319,2.141,63.558,64.103,174,81,277.840,13.171,14.328
338,191.537,48.757,2.125,60.538,61.254,175,81,278.720,13.224,13.771
339,192.458,48.146,2.088,60.576,61.314,176,82,277.900,13.285,13.684
340,193.286,48.592,2.073,56.344,57.331,176,82,277.900,13.340,12.924
341,194.183,47.986,2.037,56.325,57.293,177,82,284.200,13.400,12.940
342,195.029,48.413,2.024,56.642,57.605,177,82,284.200,13.457,12.997
343,195.864,47.796,1.989,57.899,59.097,178,82,286.230,13.512,12.210
344,196.708,48.199,1.977,57.405,58.647,178,82,286.230,13.569,12.109
345,197.464,47.561,1.942,54.714,54.934,179,82,295.420,13.619,14.632
346,198.327,47.930,1.926,57.165,57.294,179,82,295.420,13.676,14.955
347,199.069,47.277,1.888,57.051,57.396,180,83,281.320,13.726,14.539
348,199.981,47.632,1.871,57.165,57.520,180,83,281.320,13.787,14.556
349,200.707,46.953,1.835,57.998,58.732,181,83,280.920,13.835,13.628
350,201.619,47.262,1.818,58.547,59.264,181,83,280.920,13.896,13.734
351,202.315,46.573,1.783,58.504,59.199,182,83,280.090,13.942,13.764
352,203.240,46.872,1.766,62.337,62.866,183,83,277.880,14.004,14.470
353,203.916,46.205,1.731,63.415,64.189,183,84,281.590,14.049,13.678
354,204.847,46.481,1.714,68.020,68.602,184,84,283.770,14.111,14.689
355,205.492,45.830,1.680,69.434,70.268,184,84,283.770,14.154,13.641
356,206.433,46.080,1.662,73.626,74.294,185,84,280.380,14.217,14.803
357,207.029,45.447,1.631,76.226,77.222,185,84,280.380,14.257,12.670
358,207.961,45.658,1.613,80.259,81.094,186,84,279.750,14.319,14.443
359,208.529,45.050,1.583,79.060,79.750,186,84,279.750,14.357,15.291
360,209.494,45.284,1.566,71.027,72.024,187,84,271.910,14.421,12.626
361,210.044,44.705,1.537,69.703,70.581,188,85,280.270,14.457,13.394
362,210.963,44.949,1.523,63.122,64.275,188,84,272.060,14.519,11.688
363,211.452,44.350,1.495,60.338,61.291,189,85,288.430,14.551,12.814
364,212.372,44.563,1.480,70.859,71.429,189,85,288.430,14.613,15.189
365,212.878,43.923,1.447,70.738,71.282,190,85,282.920,14.647,15.255
366,213.831,44.094,1.430,68.890,69.504,190,85,282.920,14.710,14.858
367,214.311,43.457,1.398,69.209,69.857,191,85,277.620,14.742,14.698
368,215.267,43.632,1.382,64.789,65.599,191,85,277.620,14.806,13.644
369,215.703,42.982,1.350,62.348,62.875,192,86,284.800,14.835,14.749
370,216.612,43.139,1.336,52.435,53.364,192,86,284.800,14.896,12.758
371,217.006,42.447,1.303,48.675,49.219,193,86,287.680,14.922,14.013
372,217.891,42.574,1.289,49.489,50.020,193,86,287.680,14.981,14.129
373,218.275,41.873,1.255,51.852,52.652,194,86,283.960,15.006,13.218
374,219.132,41.994,1.243,52.507,53.296,195,86,283.740,15.063,13.342
375,219.489,41.333,1.212,53.215,54.037,195,87,282.790,15.087,13.136
376,220.310,41.452,1.202,50.631,51.558,196,87,289.030,15.142,12.619
377,220.642,40.795,1.171,46.775,47.447,196,87,289.030,15.164,13.627
378,221.449,40.859,1.159,50.103,50.684,197,87,293.470,15.218,14.115
379,221.804,40.183,1.124,49.963,50.516,197,87,293.470,15.242,14.168
380,222.628,40.223,1.111,58.129,58.505,198,87,280.370,15.297,15.215
381,222.969,39.571,1.078,60.645,61.317,198,88,280.520,15.319,14.159
382,223.771,39.601,1.065,60.623,61.306,199,88,280.360,15.373,14.155
383,224.095,38.987,1.036,60.602,61.275,199,88,280.360,15.394,14.161
384,224.908,38.998,1.022,67.881,68.426,200,88,275.440,15.449,15.410
385,132.068,37.890,4.097,71.618,75.154,131,81,273.040,9.259,8.412
