polygon_id,longitude,latitude,phase_angle,incidence_angle,emission_angle,pixel_x,pixel_y,brightness_temperature,local_solar_time,local_solar_time_normal_vector
118,216.467,40.134,1.083,61.838,62.580,199,88,279.110,15.333,13.828
119,216.856,39.546,1.054,61.493,62.197,199,88,279.110,15.359,14.029
120,217.711,39.696,1.047,59.569,60.323,200,88,278.990,15.416,13.693
121,218.074,39.122,1.019,59.748,60.507,200,88,278.990,15.440,13.602
122,218.893,39.237,1.012,61.527,62.267,201,88,280.470,15.495,13.921
123,219.240,38.681,0.986,62.289,63.067,201,88,280.470,15.518,13.565
124,220.058,38.769,0.978,67.866,68.571,202,88,283.680,15.573,14.621
125,220.395,38.231,0.954,68.588,69.328,202,89,278.460,15.595,14.287
126,221.203,38.267,0.944,72.913,73.603,203,89,279.460,15.649,15.213
127,221.538,37.735,0.920,72.271,72.921,203,89,279.460,15.671,15.460
128,222.355,37.758,0.910,69.018,69.716,204,89,277.650,15.726,14.841
129,134.399,36.798,3.939,55.998,59.280,135,81,280.640,9.862,9.720
130,135.110,36.787,3.925,81.749,85.589,135,81,280.640,9.909,7.302
138,139.081,38.953,3.772,80.590,81.705,139,79,280.490,10.174,12.324
139,139.477,39.575,3.737,81.257,83.257,140,79,270.500,10.201,9.213
140,140.108,39.422,3.719,67.001,67.991,140,79,270.500,10.243,12.784
141,140.575,40.065,3.686,68.270,70.468,141,79,272.250,10.274,10.216
142,141.233,39.874,3.668,65.629,67.681,141,79,272.250,10.318,10.657
143,142.020,40.188,3.636,66.016,68.225,142,79,275.180,10.370,10.345
144,142.152,40.722,3.623,61.953,64.553,143,79,281.090,10.379,10.032
145,143.196,40.683,3.589,60.061,61.959,143,79,281.090,10.449,11.242
146,143.326,41.236,3.576,57.964,60.063,144,78,276.070,10.457,11.034
147,144.376,41.180,3.540,57.880,59.925,144,79,279.970,10.527,11.101
148,144.516,41.742,3.528,59.532,61.437,145,78,281.220,10.537,11.273
149,145.572,41.664,3.491,59.298,61.003,146,78,278.520,10.607,11.608
150,145.711,42.232,3.477,61.273,62.822,146,78,278.520,10.616,11.853
151,146.775,42.127,3.439,61.231,62.683,147,78,277.560,10.687,12.016
152,146.919,42.695,3.424,62.996,64.316,147,78,277.560,10.697,12.271
153,148.003,42.567,3.387,63.118,64.704,148,78,274.820,10.769,11.689
154,148.174,43.158,3.374,55.517,57.811,148,78,274.820,10.780,10.790
155,149.286,43.017,3.338,54.459,56.308,149,78,276.160,10.854,11.519
156,149.475,43.616,3.326,56.629,58.292,149,78,276.160,10.867,11.784
157,150.599,43.441,3.289,57.122,59.096,150,78,277.160,10.942,11.194
158,150.806,44.043,3.278,55.751,57.874,151,78,276.790,10.956,11.027
159,151.943,43.843,3.243,56.426,58.721,151,78,276.790,11.032,10.671
160,152.174,44.444,3.233,57.001,59.248,152,77,277.070,11.047,10.741
161,153.313,44.216,3.196,55.522,57.134,152,78,278.660,11.123,11.898
162,153.562,44.810,3.184,57.296,58.765,153,77,278.980,11.140,12.147
163,154.697,44.558,3.145,57.310,58.787,154,78,277.940,11.215,12.102
164,154.957,45.153,3.132,58.792,60.158,154,77,277.140,11.233,12.324
165,156.095,44.883,3.093,58.817,60.245,155,78,279.030,11.309,12.170
166,156.379,45.483,3.081,57.155,58.738,155,77,278.490,11.328,11.922
167,157.529,45.190,3.042,57.087,58.580,156,78,278.730,11.404,12.069
168,157.848,45.782,3.031,53.336,55.185,156,77,277.950,11.425,11.529
169,158.996,45.469,2.993,52.922,54.538,157,78,276.400,11.502,11.926
170,159.334,46.067,2.981,55.365,56.785,157,77,279.860,11.524,12.271
171,160.471,45.748,2.942,55.548,57.131,158,78,277.850,11.600,11.920
172,160.830,46.350,2.931,57.490,58.927,159,77,284.270,11.624,12.210
173,161.956,46.000,2.891,57.454,58.481,159,78,278.430,11.699,13.019
174,162.335,46.587,2.878,55.894,57.054,160,77,284.440,11.724,12.775
175,163.459,46.208,2.839,55.944,57.270,160,78,276.930,11.799,12.413
176,163.869,46.800,2.827,56.754,58.031,161,77,282.450,11.827,12.542
177,164.989,46.415,2.788,57.201,58.803,162,78,274.120,11.901,11.796
178,165.424,47.010,2.777,59.392,60.830,162,77,279.130,11.930,12.156
179,166.531,46.619,2.741,60.498,62.338,163,78,275.540,12.004,11.092
180,166.991,47.210,2.729,62.918,64.574,163,77,277.880,12.035,11.496
181,168.081,46.808,2.695,63.027,64.704,164,77,275.120,12.107,11.395
182,168.570,47.391,2.682,65.080,66.612,164,77,275.120,12.140,11.779
183,169.638,46.963,2.646,64.430,65.519,165,77,278.160,12.211,13.079
184,170.148,47.540,2.634,54.697,56.559,166,77,282.710,12.245,11.282
185,171.196,47.078,2.596,52.890,53.941,166,78,281.010,12.315,13.014
186,171.738,47.636,2.586,47.112,48.660,167,77,285.930,12.351,12.128
187,172.767,47.149,2.545,46.983,47.652,167,78,284.070,12.420,13.534
188,173.311,47.707,2.534,50.370,50.855,168,77,292.060,12.456,13.939
189,174.329,47.222,2.492,49.350,50.422,169,78,285.710,12.524,12.936
190,174.874,47.771,2.481,61.938,62.310,169,78,285.710,12.560,14.709
191,175.888,47.289,2.440,60.566,61.460,170,78,285.060,12.628,13.525
192,176.436,47.825,2.427,67.394,67.954,170,78,285.060,12.664,14.711
193,177.413,47.322,2.386,68.920,69.028,171,78,283.500,12.730,15.674
194,177.966,47.843,2.372,64.501,64.810,171,78,283.500,12.767,15.021
195,178.941,47.341,2.332,63.577,64.227,172,79,280.920,12.832,14.237
196,179.550,47.866,2.318,67.611,68.087,172,79,280.920,12.872,14.931
197,180.518,47.351,2.278,67.627,68.090,173,79,281.170,12.937,14.945
198,181.144,47.856,2.264,67.945,68.406,173,79,281.170,12.978,15.000
199,182.097,47.339,2.224,67.890,68.365,174,80,285.530,13.042,14.946
200,182.748,47.849,2.211,68.391,68.857,174,79,281.240,13.085,15.034
201,183.677,47.306,2.171,68.747,69.081,175,80,283.430,13.147,15.338
202,184.364,47.784,2.157,64.025,64.573,175,80,283.430,13.193,14.548
203,185.257,47.210,2.116,65.338,65.440,176,80,283.120,13.253,15.503
204,185.977,47.686,2.102,61.055,61.338,176,80,283.120,13.301,14.918
205,186.833,47.099,2.062,61.401,61.570,177,81,281.610,13.358,15.127
206,187.575,47.556,2.047,64.519,64.587,177,81,281.610,13.407,15.536
207,188.422,46.974,2.008,63.345,63.789,178,81,278.530,13.464,14.723
208,189.193,47.432,1.994,67.820,68.108,178,81,278.530,13.515,15.418
209,190.054,46.854,1.955,67.128,67.800,179,82,277.540,13.572,14.346
210,190.847,47.281,1.941,70.626,71.171,179,82,277.540,13.625,15.033
211,191.698,46.698,1.903,70.688,71.182,180,82,278.840,13.682,15.174
212,192.515,47.124,1.889,65.591,66.285,181,82,278.200,13.736,14.222
213,193.348,46.542,1.852,65.587,66.327,181,82,278.200,13.792,14.036
214,194.188,46.958,1.839,62.339,63.220,182,82,284.650,13.848,13.429
215,194.991,46.359,1.801,62.480,62.941,182,83,280.580,13.902,14.721
216,195.821,46.771,1.791,49.019,50.058,183,82,287.910,13.957,12.720
217,196.592,46.143,1.753,48.591,49.341,183,83,279.160,14.008,13.424
218,197.392,46.528,1.743,63.155,63.410,184,83,282.090,14.062,15.309
219,198.129,45.883,1.703,62.876,63.170,184,83,282.090,14.111,15.196
220,198.943,46.263,1.692,61.852,62.189,185,83,281.500,14.165,15.062
221,199.694,45.600,1.652,60.834,61.563,185,83,281.500,14.215,13.869
222,200.544,45.937,1.641,62.705,63.385,186,83,280.820,14.272,14.179
223,201.259,45.282,1.604,62.720,63.604,187,84,282.300,14.319,13.312
224,202.118,45.610,1.592,69.274,69.967,187,84,282.300,14.377,14.552
225,202.807,44.965,1.556,69.284,69.950,188,84,283.190,14.422,14.642
226,203.680,45.262,1.543,67.019,67.761,188,84,283.190,14.481,14.199
227,204.344,44.629,1.507,67.024,67.767,189,84,284.210,14.525,14.163
228,205.226,44.922,1.496,65.895,66.681,189,84,284.210,14.584,13.949
229,205.849,44.290,1.462,66.086,66.953,190,85,286.970,14.626,13.480
230,206.712,44.566,1.451,63.906,64.845,190,84,281.820,14.683,13.058
231,207.308,43.945,1.418,63.393,64.085,191,85,285.520,14.723,14.266
232,208.194,44.218,1.407,66.690,67.313,191,85,285.520,14.782,14.816
233,208.783,43.582,1.371,66.687,67.310,192,85,281.110,14.821,14.794
234,209.670,43.837,1.361,59.891,60.698,193,85,281.570,14.880,13.647
235,210.226,43.202,1.327,59.754,60.491,193,85,281.570,14.917,13.929
236,211.091,43.472,1.320,55.364,56.230,194,85,288.700,14.975,13.252
237,211.618,42.834,1.286,55.118,55.872,194,85,288.700,15.010,13.709
238,212.485,43.071,1.278,65.939,66.467,195,85,281.600,15.068,15.269
239,212.992,42.425,1.243,65.557,66.336,195,86,279.410,15.102,14.036
240,213.866,42.640,1.234,71.350,72.020,196,86,282.120,15.160,15.151
241,214.329,41.969,1.199,72.057,72.386,196,86,282.120,15.191,16.376
242,215.213,42.135,1.187,62.447,62.978,197,86,285.160,15.250,15.066
243,215.650,41.441,1.150,62.645,63.078,197,87,282.260,15.279,15.381
244,216.536,41.594,1.140,57.222,57.780,198,87,283.780,15.338,14.664
245,216.944,40.917,1.106,57.891,58.642,198,87,283.780,15.365,13.749
246,217.797,41.069,1.100,58.005,58.769,199,87,284.790,15.422,13.768
247,218.174,40.436,1.069,58.144,58.914,200,87,284.920,15.447,13.673
248,219.010,40.579,1.064,57.931,58.719,200,87,284.920,15.503,13.638
249,219.366,39.954,1.034,57.627,58.377,201,88,280.470,15.527,13.823
250,220.177,40.050,1.028,61.858,62.547,201,87,290.680,15.581,14.506
251,220.522,39.421,0.998,61.991,62.693,202,88,283.680,15.604,14.389
252,221.341,39.488,0.990,67.508,68.140,202,88,283.680,15.658,15.271
253,221.686,38.872,0.961,67.948,68.636,203,88,280.850,15.681,14.916
254,222.490,38.915,0.953,67.474,68.177,203,88,280.850,15.735,14.831
255,222.824,38.332,0.927,67.562,68.269,204,89,277.650,15.757,14.773
256,223.628,38.373,0.920,67.874,68.587,204,89,277.650,15.811,14.828
257,133.239,37.319,3.956,81.483,84.505,135,81,280.640,9.785,7.878
258,133.975,37.330,3.940,78.606,81.500,135,81,280.640,9.834,8.283
259,134.349,37.870,3.918,78.481,81.427,136,80,278.600,9.859,8.248
265,137.441,39.776,3.793,75.235,77.499,139,79,280.490,10.065,9.499
266,138.133,39.737,3.773,70.834,72.734,139,79,280.490,10.111,10.623
267,138.444,40.443,3.746,70.126,72.489,140,79,270.500,10.132,9.826
268,139.180,40.353,3.725,65.747,67.792,140,79,270.500,10.181,10.710
269,139.570,41.034,3.699,65.257,67.803,141,78,277.150,10.207,9.927
270,140.335,40.900,3.677,60.903,63.183,141,79,272.250,10.258,10.624
271,140.764,41.576,3.653,60.837,63.224,142,78,276.250,10.286,10.474
272,141.526,41.430,3.632,64.752,67.344,143,78,276.050,10.337,9.867
273,141.960,42.131,3.607,64.747,67.044,143,78,276.050,10.366,10.352
274,142.714,41.975,3.586,62.040,64.145,144,78,276.070,10.416,10.841
275,143.151,42.690,3.559,62.244,64.146,144,78,276.070,10.446,11.212
276,143.902,42.511,3.537,62.639,64.561,145,78,281.220,10.496,11.134
277,144.354,43.236,3.509,62.759,64.575,146,77,280.480,10.526,11.351
278,145.104,43.033,3.486,60.148,61.718,146,78,278.520,10.576,11.889
279,145.578,43.766,3.458,59.962,61.681,147,77,277.800,10.607,11.644
280,146.325,43.530,3.434,56.069,57.386,147,78,277.560,10.657,12.403
281,146.841,44.278,3.408,55.446,57.658,148,77,277.390,10.692,10.989
282,147.602,44.030,3.386,57.327,59.637,148,77,277.390,10.742,10.707
283,148.160,44.791,3.362,57.044,58.890,149,77,278.260,10.779,11.527
284,148.916,44.516,3.338,55.378,57.070,149,77,278.260,10.830,11.819
285,149.507,45.263,3.312,55.329,57.177,150,77,278.300,10.869,11.581
286,150.269,44.963,3.289,59.680,61.806,151,77,274.450,10.920,10.864
287,150.909,45.694,3.264,59.623,61.718,151,77,274.450,10.963,10.944
288,151.673,45.373,3.243,62.397,64.627,152,77,277.070,11.014,10.495
289,152.347,46.095,3.217,61.812,63.500,152,77,277.070,11.059,11.671
290,153.092,45.758,3.194,59.498,60.994,153,77,278.980,11.108,12.108
291,153.777,46.466,3.164,59.899,60.984,154,77,277.140,11.154,12.956
292,154.502,46.110,3.141,63.464,64.861,154,77,277.140,11.202,12.250
293,155.464,46.341,3.107,63.442,65.044,155,77,278.490,11.266,11.762
294,155.718,46.939,3.096,62.400,64.092,155,77,278.490,11.283,11.612
295,156.703,47.161,3.067,65.127,67.709,156,76,274.880,11.349,9.508
296,157.436,46.770,3.046,49.702,51.608,156,77,277.950,11.398,11.609
297,158.198,47.453,3.022,50.065,51.431,157,76,283.550,11.449,12.496
298,158.941,47.062,2.996,51.060,52.509,157,77,279.860,11.498,12.326
299,159.675,47.739,2.970,54.149,54.663,158,76,288.370,11.547,13.867
300,160.421,47.344,2.944,61.927,63.395,159,77,284.270,11.597,12.127
301,161.191,48.013,2.918,62.030,63.468,159,76,279.680,11.648,12.230
302,161.972,47.603,2.892,59.614,60.812,160,77,284.440,11.700,12.774
303,162.784,48.260,2.867,58.709,60.290,161,76,281.490,11.754,11.947
304,163.550,47.834,2.841,55.702,57.008,161,77,282.450,11.806,12.548
305,164.398,48.493,2.816,55.727,57.039,162,76,281.960,11.862,12.568
306,165.145,48.053,2.790,57.653,59.120,162,77,279.130,11.912,12.185
307,166.030,48.707,2.765,57.740,59.173,163,77,277.880,11.971,12.293
308,166.761,48.254,2.741,61.452,63.136,163,77,277.880,12.019,11.544
309,167.679,48.903,2.717,61.460,63.143,164,76,280.510,12.081,11.579
310,168.389,48.442,2.693,59.800,61.360,164,77,275.120,12.128,11.919
311,169.329,49.074,2.671,59.797,61.714,165,76,280.230,12.191,11.019
312,170.011,48.599,2.649,59.176,61.049,166,77,282.710,12.236,11.126
313,170.982,49.187,2.625,59.985,61.145,166,76,289.380,12.301,13.001
314,171.652,48.684,2.600,65.190,66.709,167,77,285.930,12.346,11.902
315,172.649,49.254,2.574,66.381,67.376,168,76,288.230,12.412,13.610
316,173.270,48.762,2.549,63.174,63.832,168,77,292.060,12.453,14.273
317,174.266,49.333,2.519,64.350,64.767,169,77,284.410,12.520,14.848
318,174.844,48.825,2.494,64.536,64.966,169,77,284.410,12.558,14.818
319,175.873,49.380,2.464,64.391,64.867,170,77,279.850,12.627,14.751
320,176.440,48.862,2.439,65.230,65.790,170,78,285.060,12.665,14.614
321,177.504,48.883,2.402,66.217,66.570,171,78,283.500,12.736,15.102
322,178.050,49.423,2.391,62.808,63.315,171,78,283.500,12.772,14.603
323,179.123,48.909,2.347,63.063,63.504,172,78,282.750,12.844,14.731
324,179.724,49.439,2.336,59.072,59.701,172,78,282.750,12.884,14.165
325,180.777,48.903,2.293,60.003,60.391,173,79,281.170,12.954,14.658
326,181.398,49.422,2.281,63.108,63.390,173,78,283.610,12.995,15.070
327,182.417,48.887,2.239,62.456,62.863,174,79,281.240,13.063,14.784
328,183.064,49.413,2.227,63.668,64.044,174,79,281.240,13.106,14.953
329,184.085,48.854,2.185,62.860,63.420,175,79,282.450,13.174,14.502
330,184.775,49.343,2.173,63.857,64.390,175,79,282.450,13.221,14.655
331,185.774,48.749,2.130,64.594,64.942,176,80,283.120,13.287,15.076
332,186.462,49.226,2.118,70.217,70.382,177,80,282.050,13.333,15.872
333,187.409,48.620,2.075,70.212,70.374,177,80,282.050,13.396,15.870
334,188.112,49.080,2.062,68.302,68.538,178,80,279.680,13.443,15.600
335,189.051,48.474,2.020,67.926,68.234,178,81,278.530,13.506,15.423
336,189.805,48.934,2.007,66.231,66.607,179,81,276.990,13.556,15.173
337,190.742,48.319,1.966,65.663,66.184,179,81,276.990,13.618,14.776
338,191.537,48.757,1.954,62.176,62.839,180,81,278.570,13.671,14.218
339,192.458,48.146,1.914,62.108,62.792,180,81,278.570,13.733,14.131
340,193.286,48.592,1.903,57.108,57.999,181,81,282.490,13.788,13.372
341,194.183,47.986,1.865,57.110,57.985,181,82,278.200,13.848,13.388
342,195.029,48.413,1.855,57.491,58.367,182,81,288.410,13.904,13.445
343,195.864,47.796,1.818,57.747,58.843,183,82,287.910,13.960,12.658
344,196.708,48.199,1.809,57.124,58.260,183,81,297.430,14.016,12.556
345,197.464,47.561,1.772,58.068,58.283,184,82,293.180,14.066,15.080
346,198.327,47.930,1.759,60.806,60.954,184,82,293.180,14.124,15.402
347,199.069,47.277,1.719,60.013,60.352,185,82,284.530,14.173,14.986
348,199.981,47.632,1.706,60.143,60.493,185,82,284.530,14.234,15.003
349,200.707,46.953,1.667,59.600,60.288,186,83,280.820,14.283,14.076
350,201.619,47.262,1.654,60.255,60.932,186,83,280.820,14.343,14.182
351,202.315,46.573,1.616,60.253,60.912,187,83,278.920,14.390,14.211
352,203.240,46.872,1.603,64.719,65.251,187,83,278.920,14.451,14.918
353,203.916,46.205,1.566,64.791,65.540,188,83,278.590,14.497,14.126
354,204.847,46.481,1.553,70.173,70.772,188,83,278.590,14.559,15.136
355,205.492,45.830,1.518,70.483,71.306,189,84,284.210,14.602,14.088
356,206.433,46.080,1.503,75.396,76.089,189,84,284.210,14.664,15.251
357,207.029,45.447,1.471,76.415,77.397,190,84,281.820,14.704,13.118
358,207.961,45.658,1.457,81.241,82.097,191,84,280.400,14.766,14.890
359,208.529,45.050,1.426,80.710,81.441,191,84,280.400,14.804,15.738
360,209.494,45.284,1.413,71.241,72.214,192,84,272.440,14.868,13.073
361,210.044,44.705,1.383,70.536,71.405,192,84,272.440,14.905,13.841
362,210.963,44.949,1.374,62.450,63.538,193,84,275.390,14.966,12.136
363,211.452,44.350,1.345,60.879,61.790,194,85,288.700,14.999,13.261
364,212.372,44.563,1.334,73.303,73.920,194,85,288.700,15.060,15.636
365,212.878,43.923,1.301,73.275,73.871,195,85,281.600,15.094,15.703
366,213.831,44.094,1.287,71.153,71.805,195,85,281.600,15.158,15.306
367,214.311,43.457,1.255,71.266,71.948,196,85,276.350,15.189,15.146
368,215.267,43.632,1.244,66.060,66.869,196,85,276.350,15.253,14.091
369,215.703,42.982,1.211,65.106,65.674,197,86,285.160,15.283,15.196
370,216.612,43.139,1.203,53.060,53.940,197,86,285.160,15.343,13.205
371,217.006,42.447,1.168,51.521,52.070,198,86,287.880,15.369,14.460
372,217.891,42.574,1.160,52.472,53.018,198,86,287.880,15.428,14.577
373,218.275,41.873,1.125,53.180,53.955,199,86,283.760,15.454,13.666
374,219.132,41.994,1.119,53.991,54.763,199,86,283.760,15.511,13.789
375,219.489,41.333,1.088,54.367,55.168,200,87,284.920,15.535,13.584
376,220.310,41.452,1.084,51.079,51.963,201,87,290.680,15.589,13.067
377,220.642,40.795,1.053,49.069,49.738,201,87,290.680,15.612,14.074
378,221.449,40.859,1.047,53.005,53.614,202,87,291.800,15.666,14.562
379,221.804,40.183,1.013,52.973,53.561,202,87,291.800,15.689,14.616
380,222.628,40.223,1.005,62.121,62.585,203,87,276.420,15.744,15.662
