polygon_id,longitude,latitude,phase_angle,incidence_angle,emission_angle,pixel_x,pixel_y,brightness_temperature,local_solar_time,local_solar_time_normal_vector
9461,234.978,-33.628,2.714,54.356,56.308,199,160,298.200,15.672,15.483
9462,235.353,-34.224,2.740,54.900,56.878,199,160,298.200,15.697,15.515
9463,234.781,-35.081,2.780,53.505,55.154,198,161,298.080,15.658,15.710
9464,235.250,-35.691,2.805,62.367,64.170,198,161,298.080,15.690,16.303
9465,234.773,-36.539,2.843,63.621,65.703,197,162,295.340,15.658,16.149
9466,235.217,-37.138,2.864,73.086,75.262,197,162,295.340,15.688,17.000
9467,234.675,-37.983,2.900,71.921,73.851,196,163,296.000,15.651,17.072
9468,235.067,-38.613,2.923,64.938,66.772,196,163,296.000,15.678,16.508
9469,234.550,-39.479,2.965,64.580,66.210,195,164,297.270,15.643,16.597
9470,235.030,-40.131,2.991,61.540,63.134,195,164,297.270,15.675,16.378
9471,234.554,-40.981,3.032,61.826,63.690,194,165,297.850,15.643,16.242
9472,234.989,-41.626,3.056,69.049,71.033,194,165,297.850,15.672,16.801
9473,236.330,42.551,1.072,78.061,78.743,199,88,273.780,15.762,15.737
9474,235.898,41.905,1.055,75.438,76.107,199,88,273.780,15.733,15.473
9475,236.566,41.041,1.014,74.102,74.709,200,88,285.090,15.777,15.722
9477,236.798,39.570,0.957,84.427,85.000,201,89,285.850,15.793,17.109
9478,236.352,38.964,0.941,75.676,76.224,202,89,273.850,15.763,16.146
9479,236.973,38.123,0.901,79.057,79.713,202,90,279.600,15.804,15.749
9480,236.548,37.501,0.883,59.487,60.099,203,90,280.500,15.776,14.397
9481,237.250,36.655,0.840,57.243,57.767,204,91,280.720,15.823,14.763
9482,236.887,36.004,0.817,65.332,65.868,204,91,280.720,15.799,15.139
9483,237.551,35.153,0.774,63.756,64.234,205,92,281.880,15.843,15.360
9484,237.096,34.519,0.753,72.013,72.498,205,92,281.880,15.813,15.915
9485,237.567,33.674,0.713,71.617,72.087,205,93,295.950,15.844,15.956
9486,237.009,33.086,0.698,78.546,79.012,206,93,286.880,15.807,16.600
9487,237.472,32.226,0.656,73.808,74.122,206,94,291.850,15.838,16.805
9488,237.015,31.622,0.635,69.331,69.620,206,94,291.850,15.807,16.493
9489,237.595,30.723,0.588,70.837,71.173,207,95,287.890,15.846,16.425
9490,237.158,30.126,0.567,66.468,66.779,207,95,287.890,15.817,16.137
9491,237.787,29.236,0.521,66.818,67.137,208,96,289.870,15.859,16.117
9492,237.361,28.640,0.498,61.799,62.090,208,97,291.400,15.831,15.823
9493,238.041,27.761,0.454,62.805,63.118,209,97,290.480,15.876,15.759
9494,237.639,27.175,0.431,60.632,60.923,209,98,291.500,15.849,15.645
9495,238.355,26.301,0.389,58.112,58.356,209,99,291.540,15.897,15.807
9496,237.951,25.723,0.366,70.351,70.613,209,99,291.540,15.870,16.491
9497,238.613,24.850,0.328,70.153,70.414,210,100,288.510,15.914,16.497
9498,238.139,24.279,0.307,63.349,63.584,210,101,291.710,15.882,16.084
9499,238.258,23.332,0.273,66.060,66.309,211,101,289.250,15.890,15.957
9500,238.867,22.947,0.264,69.454,69.693,211,102,289.260,15.931,16.522
9501,238.885,22.035,0.242,72.321,72.562,212,103,288.570,15.932,16.451
9502,238.303,21.524,0.228,71.096,71.323,212,103,288.570,15.893,16.360
9503,238.601,20.786,0.229,75.549,75.767,212,104,289.320,15.913,16.187
9504,237.961,20.360,0.222,79.418,79.625,212,104,289.320,15.871,16.583
9505,238.211,19.824,0.246,88.033,88.197,213,104,284.720,15.887,16.104
9506,237.618,19.409,0.241,64.988,65.148,213,104,284.720,15.848,13.786
9507,237.979,18.797,0.271,58.873,59.074,214,105,301.120,15.872,14.754
9508,237.554,18.152,0.257,31.187,31.398,214,106,306.410,15.843,13.914
9509,238.024,17.431,0.284,30.572,30.834,215,106,293.570,15.875,14.331
9510,237.583,16.764,0.274,55.220,55.393,214,107,298.750,15.845,15.247
9511,237.966,16.068,0.310,54.653,54.843,215,108,295.100,15.871,15.397
9512,237.484,15.507,0.316,77.307,77.430,215,108,295.100,15.839,16.742
9513,237.858,14.824,0.357,74.082,74.311,216,109,287.240,15.864,17.110
9514,237.399,14.323,0.369,86.112,86.301,216,109,287.240,15.833,17.966
9517,237.459,12.794,0.460,89.601,89.817,217,111,294.780,15.837,18.291
9518,237.039,12.342,0.470,62.086,62.424,217,111,294.780,15.809,16.544
9519,237.141,11.502,0.502,61.593,61.998,217,112,304.820,15.816,16.638
9520,237.741,11.155,0.532,57.520,57.916,217,113,304.520,15.856,16.331
9521,237.451,10.221,0.562,59.373,59.615,217,114,301.670,15.836,16.194
9522,238.019,9.855,0.597,60.903,61.183,218,114,298.560,15.874,16.352
9523,238.122,8.991,0.643,62.645,62.829,218,115,298.640,15.881,16.282
9524,237.655,8.504,0.656,62.024,62.194,218,116,297.090,15.850,16.248
9525,238.184,7.723,0.714,61.473,61.676,219,117,295.860,15.885,16.268
9526,237.721,7.248,0.727,64.683,64.843,218,117,298.650,15.854,16.443
9527,238.258,6.472,0.785,63.749,63.966,219,118,295.680,15.890,16.469
9528,237.808,6.010,0.800,63.570,63.773,219,119,297.100,15.860,16.459
9529,237.884,5.190,0.849,63.804,63.985,219,120,299.900,15.865,16.453
9530,238.417,4.832,0.884,62.248,62.386,220,120,295.840,15.901,16.263
9531,238.451,4.006,0.932,59.731,60.055,220,121,296.600,15.903,16.341
9532,237.942,3.542,0.945,60.062,60.362,220,122,299.740,15.869,16.359
9533,238.408,2.743,1.002,59.809,60.142,220,123,298.190,15.900,16.366
9534,237.913,2.286,1.016,60.428,60.732,220,124,299.560,15.867,16.400
9535,238.401,1.481,1.074,60.216,60.552,220,125,300.270,15.900,16.405
9536,237.900,1.027,1.088,57.551,57.911,220,125,300.270,15.866,16.260
9537,237.932,0.185,1.137,56.875,57.342,220,126,302.470,15.869,16.284
9538,238.468,-0.204,1.171,55.072,55.496,220,127,303.980,15.904,16.132
9539,238.435,-1.033,1.218,54.915,55.360,220,128,303.660,15.902,16.137
9540,237.895,-1.472,1.228,42.450,43.157,220,128,303.660,15.866,15.396
9541,238.329,-2.239,1.277,46.787,47.908,220,129,303.760,15.895,15.488
9542,237.837,-2.681,1.285,50.133,51.120,219,130,302.640,15.862,15.843
9543,238.308,-3.431,1.329,53.867,55.043,219,131,300.600,15.894,15.927
9544,237.809,-3.891,1.340,58.084,59.093,219,131,300.600,15.860,16.387
9545,238.292,-4.646,1.385,58.735,59.801,219,132,299.320,15.893,16.411
9546,237.782,-5.103,1.397,54.693,55.905,218,133,299.120,15.859,15.949
9547,238.234,-5.854,1.439,53.582,54.778,218,134,300.820,15.889,15.928
9548,237.707,-6.291,1.449,51.797,53.056,217,134,301.770,15.854,15.680
9549,238.135,-7.034,1.489,54.216,55.569,217,135,303.050,15.882,15.707
9550,237.600,-7.441,1.498,53.764,55.127,216,135,299.700,15.846,15.616
9551,238.051,-8.177,1.537,53.883,55.276,216,136,299.530,15.876,15.617
9552,237.555,-8.628,1.551,58.837,59.968,215,137,299.600,15.843,16.361
9553,238.032,-9.414,1.594,60.038,61.252,215,138,298.860,15.875,16.400
9554,237.526,-9.891,1.611,58.449,59.735,215,138,298.860,15.841,16.198
9555,237.964,-10.685,1.653,56.702,57.925,214,139,299.420,15.871,16.154
9556,237.425,-11.145,1.669,52.984,54.392,214,139,299.420,15.835,15.623
9557,237.867,-11.937,1.710,53.865,55.330,214,140,295.800,15.864,15.630
9558,237.359,-12.386,1.725,55.226,56.594,213,141,300.080,15.830,15.881
9559,237.401,-13.245,1.766,53.712,55.018,212,142,301.770,15.833,15.858
9560,237.944,-13.631,1.789,61.448,62.840,213,142,300.070,15.869,16.374
9561,237.988,-14.490,1.829,61.316,62.713,212,143,300.400,15.872,16.371
9562,237.494,-14.965,1.847,59.926,61.408,211,143,300.480,15.839,16.148
9563,237.985,-15.811,1.890,55.977,57.269,211,144,302.400,15.872,16.070
9564,237.487,-16.299,1.910,54.142,55.548,210,145,304.920,15.839,15.822
9565,237.918,-17.167,1.953,55.219,56.708,210,145,304.920,15.867,15.834
9566,237.363,-17.633,1.971,53.792,55.363,210,146,302.840,15.831,15.602
9567,237.779,-18.522,2.016,49.840,51.198,209,147,303.500,15.858,15.587
9568,237.269,-19.017,2.038,52.901,54.041,209,147,303.500,15.824,15.941
9569,237.740,-19.952,2.087,52.235,53.318,209,148,304.990,15.856,15.931
9570,237.243,-20.456,2.111,51.474,52.595,208,149,302.910,15.822,15.856
9571,237.706,-21.385,2.159,53.559,54.928,208,150,301.730,15.853,15.878
9572,237.199,-21.859,2.179,48.587,50.343,207,150,303.910,15.820,15.088
9573,237.633,-22.787,2.226,43.366,44.766,207,151,305.590,15.849,15.151
9574,237.124,-23.268,2.246,41.387,42.949,206,151,307.870,15.815,14.880
9575,237.517,-24.192,2.292,48.744,50.732,206,152,306.290,15.841,14.775
9576,236.963,-24.688,2.312,56.756,58.145,205,152,306.330,15.804,16.105
9577,237.252,-25.597,2.355,59.405,61.007,205,153,304.230,15.823,16.167
9581,237.096,-28.150,2.472,64.671,66.597,204,155,300.180,15.813,16.308
9582,237.617,-28.710,2.495,57.000,58.872,203,156,298.680,15.848,15.752
9583,237.131,-29.587,2.534,55.534,57.154,203,157,298.420,15.815,15.886
9584,237.592,-30.178,2.562,55.083,56.712,203,157,298.420,15.846,15.859
9585,236.982,-31.045,2.599,57.912,59.982,202,158,300.230,15.805,15.587
9586,237.376,-31.626,2.624,52.095,54.105,202,158,300.230,15.831,15.258
9587,236.703,-32.493,2.662,50.788,52.570,201,159,297.950,15.787,15.418
9588,237.093,-33.092,2.689,57.316,59.234,200,159,302.390,15.812,15.791
9589,236.415,-33.962,2.727,57.552,59.508,199,160,298.200,15.768,15.766
9590,236.795,-34.560,2.753,54.397,56.316,199,160,298.200,15.793,15.579
9591,236.201,-35.432,2.791,54.744,56.731,198,161,298.080,15.753,15.534
9592,236.676,-36.031,2.815,64.116,66.220,198,162,295.570,15.785,16.196
9593,236.173,-36.889,2.849,65.950,68.284,197,162,295.340,15.751,16.024
9594,236.641,-37.496,2.871,57.421,59.712,197,163,299.170,15.783,15.363
9595,236.080,-38.375,2.908,55.865,57.885,196,163,296.000,15.745,15.613
9596,236.498,-39.010,2.935,53.927,55.935,196,164,295.820,15.773,15.494
9597,235.966,-39.901,2.976,53.367,55.187,195,164,297.270,15.738,15.617
9598,236.464,-40.536,3.001,67.341,69.347,195,165,294.630,15.771,16.633
9599,235.966,-41.412,3.040,67.415,69.444,195,165,294.630,15.738,16.624
9600,236.415,-42.051,3.063,65.858,67.879,194,166,296.530,15.767,16.499
9601,237.822,43.059,1.069,76.769,77.535,200,87,271.980,15.861,14.953
9602,237.401,42.385,1.051,71.914,72.662,200,88,285.090,15.833,14.597
9603,238.055,41.550,1.011,69.425,70.007,201,88,278.400,15.877,15.513
9604,237.651,40.851,0.990,76.107,76.701,201,88,278.400,15.850,16.033
9605,238.282,40.016,0.950,76.715,77.346,202,89,273.850,15.892,15.860
9606,237.847,39.356,0.933,78.519,79.147,202,89,273.850,15.863,16.039
9607,238.448,38.584,0.898,80.303,81.010,203,90,280.500,15.903,15.415
9608,238.018,37.958,0.882,75.042,75.732,203,90,280.500,15.874,14.939
9609,238.699,37.178,0.844,71.765,72.284,204,90,276.190,15.920,16.013
9610,238.354,36.496,0.820,66.571,67.054,204,91,280.720,15.897,15.697
9611,239.027,35.657,0.777,65.764,66.175,205,92,281.880,15.941,15.941
9612,238.586,34.964,0.753,72.593,73.021,205,92,281.880,15.912,16.386
9613,239.034,34.141,0.714,73.381,73.854,206,93,286.880,15.942,16.215
9614,238.470,33.485,0.695,73.331,73.793,206,93,286.880,15.904,16.211
9615,238.914,32.670,0.656,72.308,72.708,207,94,285.600,15.934,16.433
9616,238.473,31.998,0.633,66.259,66.626,207,94,285.600,15.904,16.039
9617,239.047,31.160,0.591,66.104,66.459,208,95,288.620,15.943,16.077
9618,238.626,30.490,0.566,69.393,69.746,208,95,288.620,15.915,16.276
9619,239.250,29.667,0.526,69.574,69.936,208,96,289.870,15.956,16.241
9620,238.847,29.010,0.502,65.801,66.139,209,97,290.480,15.929,16.019
9621,239.523,28.198,0.464,65.829,66.168,209,97,290.480,15.974,16.014
9622,239.142,27.546,0.439,65.175,65.499,209,98,291.500,15.949,15.979
9623,239.856,26.738,0.404,64.246,64.537,210,99,290.680,15.997,16.174
9624,239.471,26.079,0.377,60.318,60.580,210,99,290.680,15.971,15.981
9625,240.132,25.261,0.344,60.678,60.959,211,100,290.200,16.015,15.889
9626,239.676,24.609,0.319,67.712,67.990,211,100,290.200,15.985,16.261
9627,240.326,23.811,0.298,67.520,67.797,212,101,288.730,16.028,16.293
9628,239.908,23.178,0.277,65.940,66.201,212,102,288.160,16.000,16.208
9629,240.408,22.384,0.264,65.445,65.702,212,103,288.570,16.034,16.295
9630,239.819,21.788,0.248,78.433,78.680,212,103,288.570,15.994,17.171
9631,240.041,21.059,0.245,77.936,78.181,213,104,284.720,16.009,17.209
9632,239.406,20.568,0.241,88.475,88.713,213,104,284.720,15.967,18.101
9638,239.296,17.201,0.315,79.941,80.219,215,107,296.630,15.959,17.634
9639,239.348,16.308,0.341,82.037,82.289,216,108,289.850,15.963,17.690
9640,238.852,15.847,0.346,73.389,73.648,216,108,289.850,15.930,17.090
9641,239.246,14.981,0.384,72.238,72.516,216,109,287.240,15.956,17.084
9642,238.733,14.518,0.389,78.800,79.053,216,110,280.890,15.922,17.516
9647,238.539,11.611,0.534,82.969,83.368,218,112,288.160,15.909,18.014
9648,239.122,11.146,0.564,75.146,75.465,218,113,294.630,15.948,17.355
9649,238.890,10.321,0.597,74.707,75.028,218,114,298.560,15.932,17.341
9650,239.456,9.854,0.633,70.788,71.044,219,115,292.740,15.970,16.938
9651,239.092,9.029,0.667,70.790,71.032,219,116,294.960,15.946,16.938
9652,239.609,8.595,0.705,67.600,67.740,219,116,294.960,15.980,16.479
9653,239.165,7.776,0.738,63.788,64.029,219,117,295.860,15.951,16.449
9654,239.682,7.340,0.776,64.063,64.322,220,118,294.850,15.985,16.484
9655,239.235,6.509,0.809,63.939,64.183,220,119,296.650,15.955,16.483
9656,239.767,6.098,0.848,60.645,60.754,220,119,296.650,15.991,15.996
9657,239.353,5.291,0.883,58.893,59.046,220,120,295.840,15.963,16.001
9658,239.892,4.862,0.920,67.846,68.315,221,121,295.670,15.999,16.978
9659,239.422,4.027,0.954,68.756,69.156,221,122,296.230,15.968,16.997
9660,239.881,3.564,0.987,71.693,72.197,221,122,296.230,15.998,17.262
9661,239.374,2.742,1.023,72.798,73.216,221,123,295.380,15.965,17.291
9662,239.855,2.277,1.057,72.493,72.907,221,124,296.400,15.997,17.263
9663,239.374,1.472,1.094,72.202,72.623,221,125,297.350,15.965,17.256
9664,239.866,1.020,1.130,68.399,68.666,221,125,297.350,15.998,16.881
9665,239.422,0.220,1.168,65.326,65.806,221,126,300.290,15.968,16.828
9666,239.949,-0.238,1.204,65.743,66.250,221,127,300.770,16.003,16.863
9667,239.910,-1.077,1.250,65.103,65.668,221,128,299.560,16.000,16.849
9668,239.349,-1.448,1.260,64.839,65.391,221,129,300.890,15.963,16.833
9669,239.286,-2.248,1.299,62.481,63.575,221,130,301.500,15.959,16.674
9670,239.782,-2.685,1.326,63.058,64.177,221,130,301.500,15.992,16.711
9671,239.297,-3.427,1.348,63.388,64.558,220,131,299.540,15.959,16.682
9672,239.786,-3.880,1.376,58.437,59.563,220,132,300.220,15.992,16.377
9673,239.281,-4.640,1.401,58.393,59.491,219,132,299.320,15.958,16.386
9674,239.760,-5.108,1.430,63.241,64.429,219,133,300.540,15.990,16.685
9675,239.225,-5.865,1.455,63.287,64.477,219,134,299.300,15.955,16.681
9676,239.680,-6.326,1.482,63.890,65.103,219,134,299.300,15.985,16.719
9677,239.120,-7.059,1.505,64.923,66.258,218,135,300.390,15.948,16.650
9678,239.564,-7.510,1.530,61.982,63.302,218,136,300.180,15.977,16.462
9679,239.032,-8.222,1.553,62.524,63.893,217,136,301.090,15.942,16.418
9680,239.515,-8.704,1.580,56.957,58.286,217,137,298.250,15.974,16.080
9681,239.013,-9.446,1.607,56.655,57.919,216,138,298.280,15.941,16.129
9682,239.486,-9.962,1.636,59.310,60.633,216,138,298.280,15.972,16.285
9683,238.944,-10.724,1.665,59.029,60.269,215,139,298.440,15.936,16.335
9684,239.384,-11.242,1.693,62.587,63.906,215,140,296.880,15.965,16.552
9685,238.847,-11.995,1.722,63.145,64.563,214,140,295.800,15.929,16.483
9686,239.319,-12.500,1.748,62.604,64.033,214,141,298.250,15.961,16.448
9687,238.874,-13.249,1.778,62.456,63.855,213,142,300.070,15.931,16.467
9688,239.401,-13.759,1.804,65.460,66.913,213,142,300.070,15.966,16.671
9689,238.967,-14.527,1.836,65.146,66.530,213,143,300.360,15.938,16.708
9690,239.452,-15.069,1.863,60.720,62.048,212,143,300.400,15.970,16.421
9691,238.966,-15.878,1.899,60.638,61.915,212,144,300.760,15.938,16.446
9692,239.440,-16.445,1.928,61.729,63.045,212,145,300.930,15.969,16.514
9693,238.892,-17.247,1.962,62.104,63.567,211,146,303.910,15.932,16.425
9694,239.316,-17.822,1.992,53.023,54.304,211,146,303.910,15.961,15.900
9695,238.759,-18.631,2.027,53.088,54.443,210,147,305.760,15.924,15.848
9696,239.220,-19.236,2.060,49.928,51.226,210,148,304.200,15.954,15.676
9697,238.712,-20.062,2.098,50.055,51.189,209,148,304.990,15.921,15.769
9698,239.180,-20.681,2.132,52.069,53.286,209,149,305.920,15.952,15.882
9699,238.674,-21.501,2.169,52.042,53.458,209,150,300.430,15.918,15.756
9700,239.129,-22.105,2.199,59.787,61.385,208,150,301.730,15.948,16.203
9701,238.595,-22.917,2.236,59.604,60.865,208,151,300.860,15.913,16.402
9702,239.019,-23.524,2.265,66.811,68.272,208,152,299.250,15.941,16.866
9703,238.451,-24.318,2.300,67.277,69.075,207,152,303.810,15.903,16.649
9704,238.863,-24.921,2.327,55.481,57.077,207,153,299.320,15.931,15.898
9705,238.219,-25.705,2.361,55.568,57.219,206,153,301.510,15.887,15.849
9706,238.571,-26.298,2.387,66.596,68.487,206,154,296.880,15.911,16.517
9708,238.801,-27.658,2.448,64.022,65.364,205,155,299.350,15.926,16.704
9709,238.541,-28.462,2.484,64.244,65.990,204,156,298.190,15.909,16.493
9710,239.035,-29.087,2.510,64.741,66.509,204,156,298.190,15.942,16.529
9711,238.571,-29.927,2.549,64.624,66.138,203,157,298.420,15.911,16.678
9712,239.006,-30.564,2.576,68.091,69.693,203,157,298.420,15.940,16.921
9713,238.420,-31.396,2.614,68.314,70.151,202,158,300.230,15.901,16.801
9714,238.786,-32.031,2.640,61.428,63.124,202,159,294.890,15.925,16.329
9715,238.130,-32.861,2.677,61.593,63.473,201,159,297.950,15.882,16.194
9716,238.502,-33.513,2.705,56.199,57.978,201,160,296.880,15.906,15.865
9717,237.844,-34.342,2.742,56.320,58.233,200,160,298.940,15.863,15.752
9718,238.210,-34.980,2.769,59.623,61.618,200,161,298.660,15.887,15.947
9719,237.635,-35.798,2.804,60.330,62.524,199,161,297.300,15.849,15.752
9720,238.099,-36.441,2.829,57.965,60.151,199,162,295.940,15.880,15.592
9721,237.609,-37.280,2.862,58.363,60.647,198,162,295.570,15.847,15.475
9722,238.042,-37.943,2.891,42.122,44.226,198,163,303.690,15.876,14.614
9723,237.493,-38.795,2.927,42.511,44.786,197,164,294.890,15.839,14.440
9724,237.901,-39.449,2.954,61.028,63.508,197,164,294.890,15.866,15.417
9725,237.404,-40.301,2.987,59.696,61.905,196,165,293.480,15.833,15.767
9726,237.904,-40.956,3.012,63.941,66.202,196,165,293.480,15.867,16.094
9727,237.415,-41.831,3.048,63.425,65.509,195,166,296.840,15.834,16.239
9728,237.868,-42.493,3.074,62.468,64.554,195,166,296.840,15.864,16.168
9729,239.354,43.475,1.061,78.665,79.300,200,87,271.980,15.963,16.236
9730,238.899,42.849,1.046,88.934,89.589,200,88,285.090,15.933,17.628
9731,239.590,41.960,1.005,87.635,88.231,201,88,278.400,15.979,17.596
9732,239.167,41.334,0.988,74.140,74.689,201,88,278.400,15.951,16.135
9733,239.831,40.422,0.944,76.093,76.721,202,89,273.850,15.995,15.901
9734,239.351,39.803,0.928,78.103,78.727,202,89,273.850,15.963,16.101
9735,239.967,38.927,0.888,78.080,78.702,203,90,280.500,16.004,16.104
9737,239.685,37.422,0.839,84.503,84.966,204,90,276.190,15.985,17.540
9738,240.343,36.992,0.813,82.788,83.287,205,91,278.360,16.029,17.254
9739,240.558,36.015,0.774,84.032,84.563,206,91,273.980,16.044,17.270
9740,240.092,35.429,0.756,60.692,61.150,206,92,282.430,16.012,15.426
9741,240.570,34.503,0.713,61.156,61.625,207,92,271.200,16.044,15.384
9742,239.957,33.908,0.694,74.608,75.078,207,93,281.310,16.004,16.393
9743,240.399,33.047,0.658,77.790,78.320,207,93,281.310,16.033,16.232
9744,239.921,32.464,0.640,58.315,58.803,207,94,285.600,16.001,14.883
9745,240.519,31.587,0.600,55.235,55.637,208,95,288.620,16.041,15.244
9746,240.089,30.955,0.574,59.715,60.112,208,95,288.620,16.012,15.460
9747,240.738,30.076,0.535,59.383,59.772,209,96,291.250,16.056,15.498
9748,240.321,29.457,0.511,65.329,65.718,209,96,291.250,16.028,15.811
9749,241.025,28.586,0.473,62.997,63.332,210,97,289.440,16.075,16.025
9750,240.631,27.983,0.451,70.581,70.926,210,98,290.850,16.048,16.460
9751,241.380,27.112,0.415,69.131,69.448,211,98,285.530,16.098,16.551
9752,240.987,26.519,0.393,67.971,68.274,211,99,288.650,16.072,16.484
9753,241.687,25.638,0.363,68.432,68.746,212,100,288.410,16.119,16.455
9754,241.217,25.041,0.341,64.817,65.111,212,100,288.410,16.087,16.246
9755,241.896,24.162,0.319,64.587,64.882,212,101,288.730,16.133,16.262
9756,241.461,23.583,0.301,71.671,71.961,212,102,288.160,16.104,16.669
9757,241.979,22.722,0.290,70.570,70.856,213,102,287.590,16.138,16.715
9758,241.347,22.157,0.272,68.127,68.397,213,103,287.400,16.096,16.557
9759,241.557,21.336,0.268,69.494,69.760,213,104,284.720,16.110,16.490
9760,240.842,20.834,0.256,76.035,76.286,213,104,284.720,16.062,16.982
9765,240.162,17.709,0.319,79.346,79.635,215,107,296.630,16.017,17.588
9766,240.714,17.282,0.339,77.354,77.637,216,107,283.800,16.054,17.384
9767,240.759,16.377,0.366,77.704,77.978,216,108,289.850,16.057,17.387
9768,240.255,15.909,0.373,82.288,82.545,216,108,289.850,16.023,17.712
9769,240.683,15.063,0.415,82.236,82.495,217,109,284.180,16.052,17.711
9770,240.171,14.596,0.421,69.464,69.748,217,110,280.970,16.018,16.859
9771,240.414,13.791,0.459,70.819,71.070,217,111,294.780,16.034,16.850
9772,239.735,13.411,0.461,83.063,83.281,217,111,294.780,15.989,17.746
9774,240.148,12.295,0.529,85.159,85.367,218,112,288.160,16.016,17.901
9775,239.897,11.508,0.564,80.188,80.517,218,113,294.630,15.999,17.713
9776,240.535,11.071,0.597,75.351,75.620,219,114,289.370,16.042,17.248
9777,240.324,10.242,0.634,74.714,74.994,219,114,289.370,16.028,17.235
9778,240.923,9.808,0.671,72.365,72.604,219,115,292.740,16.068,16.973
9779,240.570,8.986,0.707,73.406,73.598,219,116,294.960,16.044,16.986
9780,241.087,8.560,0.743,75.312,75.569,220,116,293.910,16.079,17.233
9781,240.643,7.733,0.778,73.252,73.575,220,117,292.830,16.049,17.190
9782,241.160,7.304,0.814,68.894,69.078,220,118,294.850,16.084,16.651
9783,240.730,6.501,0.850,68.462,68.646,221,119,295.150,16.055,16.649
9784,241.255,6.077,0.887,71.849,72.167,221,119,295.150,16.090,17.072
9785,240.832,5.246,0.921,68.161,68.655,221,120,296.080,16.062,17.000
9786,241.367,4.786,0.956,67.017,67.491,221,121,295.670,16.098,16.899
9787,241.390,3.913,1.001,66.412,66.922,221,122,296.230,16.099,16.888
9788,240.864,3.500,1.010,65.894,66.394,221,122,296.230,16.064,16.858
9789,240.836,2.635,1.056,67.088,67.501,221,124,296.400,16.062,16.879
9790,241.345,2.188,1.093,63.997,64.286,222,124,296.890,16.096,16.554
9791,240.857,1.379,1.129,64.025,64.293,222,125,297.720,16.063,16.554
9792,241.370,0.938,1.167,65.780,66.143,222,126,298.020,16.098,16.747
9793,240.909,0.122,1.203,63.455,63.985,222,127,301.250,16.067,16.708
9794,241.445,-0.324,1.241,57.305,57.569,222,127,301.250,16.103,16.100
9795,241.394,-1.162,1.285,51.922,52.792,222,128,300.720,16.099,16.032
9796,240.818,-1.557,1.293,66.320,66.916,222,129,298.810,16.061,16.933
9797,240.754,-2.364,1.330,64.524,65.662,222,130,301.060,16.057,16.820
9798,241.263,-2.821,1.361,53.797,54.776,222,130,301.060,16.091,16.146
9799,240.780,-3.594,1.384,54.021,55.193,221,131,300.190,16.058,16.047
9800,241.279,-4.044,1.413,60.670,61.937,221,132,300.980,16.092,16.441
9801,240.764,-4.798,1.433,60.305,61.529,220,133,300.470,16.057,16.458
9802,241.250,-5.246,1.460,60.298,61.540,220,133,300.470,16.090,16.457
9803,241.195,-6.059,1.493,60.646,61.933,220,134,299.130,16.086,16.441
9804,240.660,-6.422,1.500,61.756,63.003,219,135,298.760,16.050,16.553
9805,240.588,-7.228,1.532,62.624,63.965,219,135,298.760,16.046,16.516
9806,241.041,-7.685,1.558,58.361,59.668,219,136,298.890,16.076,16.257
9807,240.500,-8.449,1.583,58.756,60.099,218,137,297.940,16.040,16.231
9808,240.993,-8.931,1.611,57.008,58.351,218,137,297.940,16.073,16.127
9809,240.482,-9.702,1.637,57.211,58.572,217,138,297.990,16.039,16.111
9810,240.961,-10.178,1.663,63.081,64.526,217,139,297.400,16.070,16.474
9811,240.404,-10.956,1.690,62.177,63.521,216,139,297.420,16.033,16.518
9812,240.851,-11.439,1.716,63.101,64.474,216,140,297.100,16.063,16.577
9813,240.303,-12.230,1.745,63.716,65.157,215,141,297.680,16.027,16.547
9814,240.790,-12.712,1.770,62.742,64.187,215,141,297.680,16.059,16.483
9815,240.333,-13.492,1.799,63.218,64.711,214,142,299.040,16.029,16.457
9816,240.878,-13.991,1.825,59.154,60.622,214,143,299.410,16.065,16.190
9817,240.431,-14.799,1.858,58.575,59.945,213,143,300.360,16.035,16.243
9818,240.929,-15.337,1.886,58.625,60.014,213,144,300.450,16.068,16.246
9819,240.425,-16.173,1.921,58.547,59.913,212,145,300.930,16.035,16.256
9820,240.913,-16.728,1.950,56.241,57.581,212,145,300.930,16.067,16.117
9821,240.352,-17.574,1.986,56.140,57.432,212,146,301.950,16.030,16.136
9822,240.782,-18.143,2.018,47.105,48.127,212,147,302.190,16.059,15.632
9823,240.207,-18.995,2.056,47.272,48.626,211,147,306.030,16.020,15.473
9824,240.680,-19.556,2.086,56.651,58.212,211,148,301.290,16.052,15.991
9825,240.162,-20.418,2.123,55.478,56.689,210,149,303.320,16.017,16.139
9826,240.641,-20.986,2.153,60.041,61.380,210,149,303.320,16.049,16.419
9827,240.115,-21.854,2.191,61.043,62.646,209,150,300.430,16.014,16.314
9828,240.584,-22.406,2.217,63.074,64.725,209,151,298.850,16.045,16.449
9829,240.023,-23.266,2.254,62.443,63.959,208,151,300.860,16.008,16.499
9830,240.461,-23.823,2.279,65.599,67.192,208,152,299.250,16.037,16.710
9831,239.869,-24.682,2.317,65.311,66.830,207,153,299.320,15.998,16.729
9832,240.303,-25.246,2.342,67.458,69.033,207,153,299.320,16.027,16.878
9833,239.651,-26.078,2.378,68.937,70.825,206,154,296.880,15.983,16.756
9834,240.025,-26.649,2.402,56.147,57.797,206,154,296.880,16.008,15.933
