polygon_id,longitude,latitude,phase_angle,incidence_angle,emission_angle,pixel_x,pixel_y,brightness_temperature,local_solar_time,local_solar_time_normal_vector
32,152.773,43.014,3.019,51.761,53.800,157,78,276.690,11.535,11.211
33,153.814,42.765,2.981,50.754,52.186,157,78,276.690,11.605,12.237
34,154.123,43.365,2.970,52.117,53.460,158,78,277.610,11.625,12.401
35,155.167,43.089,2.930,52.116,53.451,158,78,277.610,11.695,12.389
36,155.491,43.687,2.919,53.800,55.027,159,78,278.760,11.717,12.603
37,156.538,43.396,2.878,53.773,55.142,160,78,280.770,11.786,12.314
38,156.880,43.997,2.867,56.325,57.528,160,78,280.770,11.809,12.654
39,157.930,43.688,2.827,56.288,57.617,161,78,280.430,11.879,12.370
40,158.292,44.282,2.816,57.275,58.552,161,78,280.430,11.903,12.509
41,159.342,43.958,2.776,57.277,58.626,162,78,278.210,11.973,12.323
42,159.726,44.552,2.765,56.964,58.350,162,78,278.210,11.999,12.279
43,160.770,44.220,2.726,56.959,58.315,163,78,279.730,12.069,12.316
44,161.176,44.817,2.716,57.021,58.389,164,78,279.020,12.096,12.324
45,162.217,44.465,2.676,57.012,58.337,164,78,279.020,12.165,12.391
46,162.637,45.045,2.664,63.937,64.848,165,78,276.810,12.193,13.506
47,163.669,44.666,2.624,63.680,64.830,166,78,278.250,12.262,12.829
48,164.111,45.241,2.612,63.434,64.612,166,78,278.250,12.291,12.786
49,165.141,44.859,2.574,63.461,64.867,167,78,276.730,12.360,12.077
50,165.607,45.439,2.563,63.335,64.762,167,78,276.730,12.391,12.056
51,166.621,45.052,2.527,63.572,65.157,168,78,277.620,12.459,11.519
52,167.107,45.636,2.517,62.676,64.330,168,78,277.620,12.491,11.382
53,168.101,45.228,2.480,62.216,63.311,169,78,280.280,12.557,13.044
54,168.613,45.808,2.470,55.985,57.476,170,78,282.340,12.591,12.039
55,169.596,45.373,2.431,55.941,56.901,170,78,282.340,12.657,13.282
56,170.130,45.945,2.421,57.289,58.193,171,78,282.170,12.693,13.481
57,171.100,45.479,2.380,57.165,58.136,171,78,282.170,12.757,13.294
58,171.656,46.035,2.370,58.474,59.392,172,78,285.270,12.794,13.496
59,172.594,45.554,2.328,59.912,60.320,173,78,285.560,12.857,14.607
60,173.165,46.109,2.317,56.003,56.607,173,78,285.560,12.895,14.080
61,174.083,45.634,2.275,56.216,56.743,174,79,287.500,12.956,14.214
62,174.701,46.189,2.266,49.765,50.634,174,78,287.350,12.997,13.384
63,175.609,45.714,2.225,50.101,50.773,175,79,288.860,13.058,13.727
64,176.248,46.265,2.216,51.322,51.957,175,79,288.860,13.100,13.876
65,177.135,45.771,2.174,51.719,52.219,176,79,284.720,13.159,14.105
66,177.751,46.292,2.164,65.532,65.543,176,79,284.720,13.201,15.748
67,178.626,45.789,2.122,62.255,62.855,177,79,281.570,13.259,14.442
68,179.260,46.318,2.112,63.515,64.084,177,79,281.570,13.301,14.627
69,180.158,45.819,2.071,63.779,64.280,178,80,283.800,13.361,14.786
70,180.806,46.327,2.060,66.905,67.313,178,80,283.800,13.404,15.242
71,181.670,45.816,2.019,67.531,67.817,179,80,284.780,13.462,15.523
72,182.334,46.323,2.008,64.973,65.353,179,80,284.780,13.506,15.170
73,183.188,45.791,1.967,65.014,65.381,180,80,283.190,13.563,15.189
74,183.877,46.265,1.956,67.720,68.016,181,80,283.790,13.609,15.566
75,184.691,45.707,1.915,68.894,68.997,181,81,288.960,13.663,15.982
76,185.384,46.174,1.903,68.451,68.580,181,81,288.960,13.709,15.927
77,186.187,45.612,1.862,67.256,67.583,182,81,283.970,13.763,15.465
78,186.916,46.060,1.851,69.925,70.188,182,81,283.970,13.812,15.838
79,187.738,45.521,1.811,67.917,68.626,183,82,282.410,13.866,14.479
80,188.500,45.976,1.800,73.753,74.302,184,82,279.960,13.917,15.536
81,189.322,45.439,1.762,73.402,74.040,184,82,279.960,13.972,15.195
82,190.104,45.858,1.751,72.021,72.708,185,82,280.050,14.024,14.920
83,190.897,45.308,1.712,73.091,73.503,185,82,280.050,14.077,15.863
84,191.698,45.720,1.701,70.794,71.278,186,82,278.310,14.130,15.495
85,192.468,45.151,1.662,70.543,71.089,186,83,281.330,14.182,15.279
86,193.301,45.548,1.651,65.653,66.348,187,83,280.500,14.237,14.442
87,194.048,44.973,1.614,66.041,66.602,187,83,280.500,14.287,14.906
88,194.898,45.367,1.603,68.646,69.152,188,83,279.580,14.344,15.313
89,195.618,44.768,1.565,68.450,69.003,188,83,279.580,14.392,15.134
90,196.482,45.131,1.554,61.705,62.457,189,83,281.590,14.449,14.034
91,197.179,44.526,1.517,62.177,62.724,189,84,282.950,14.496,14.746
92,198.025,44.890,1.507,69.843,70.220,190,84,285.900,14.552,15.824
93,198.698,44.276,1.470,68.300,68.947,190,84,285.900,14.597,14.831
94,199.550,44.608,1.460,65.783,66.501,191,84,282.920,14.654,14.409
95,200.231,43.997,1.424,65.710,66.447,192,84,283.940,14.699,14.291
96,201.090,44.336,1.416,62.322,63.149,192,84,283.940,14.756,13.752
97,201.741,43.722,1.380,63.536,64.040,193,85,285.350,14.800,15.080
98,202.599,44.025,1.372,60.445,61.029,193,85,285.350,14.857,14.672
99,203.238,43.399,1.334,60.566,61.121,194,85,284.720,14.900,14.757
100,204.111,43.708,1.327,57.315,57.953,194,85,284.720,14.958,14.347
101,204.722,43.089,1.291,56.968,57.716,195,85,286.780,14.999,13.876
102,205.579,43.380,1.287,56.364,57.142,195,85,286.780,15.056,13.795
103,206.156,42.767,1.252,56.425,57.160,196,85,286.360,15.094,13.954
104,207.023,43.056,1.247,61.383,62.040,196,85,286.360,15.152,14.612
105,207.585,42.437,1.212,61.492,62.121,197,86,287.530,15.189,14.711
106,208.458,42.691,1.206,63.774,64.378,197,86,287.530,15.248,15.022
107,208.997,42.068,1.172,63.222,63.947,198,86,284.060,15.284,14.402
108,209.878,42.326,1.167,63.262,64.001,199,86,281.190,15.342,14.408
109,210.388,41.722,1.136,63.156,63.939,199,86,281.190,15.376,14.101
110,211.263,41.960,1.132,64.299,65.079,200,86,280.140,15.435,14.282
111,211.720,41.384,1.104,64.604,65.534,200,86,280.140,15.465,12.905
112,212.581,41.612,1.101,73.461,74.281,201,86,281.750,15.523,14.675
113,212.999,41.005,1.071,74.813,75.288,201,87,284.960,15.550,16.596
114,213.873,41.147,1.061,77.276,77.723,202,87,282.290,15.609,16.906
115,214.285,40.501,1.027,76.744,77.284,202,87,282.290,15.636,16.604
116,215.178,40.629,1.017,75.046,75.617,203,87,283.660,15.696,16.360
117,215.587,39.999,0.986,74.893,75.508,203,88,278.780,15.723,16.149
118,216.467,40.134,0.981,63.471,64.237,204,88,280.080,15.782,14.276
119,216.856,39.546,0.954,63.388,64.124,204,88,280.080,15.807,14.477
120,217.711,39.696,0.953,61.171,61.946,205,88,280.260,15.864,14.142
121,218.074,39.122,0.929,61.229,62.008,205,88,280.260,15.889,14.051
122,218.893,39.237,0.929,63.290,64.062,206,88,281.990,15.943,14.369
123,219.240,38.681,0.907,63.600,64.400,206,89,275.790,15.966,14.013
124,220.058,38.769,0.906,69.960,70.719,207,88,283.320,16.021,15.069
125,220.395,38.231,0.886,70.277,71.061,207,89,279.690,16.043,14.736
126,221.203,38.267,0.883,75.164,75.921,208,89,278.830,16.098,15.662
127,221.538,37.735,0.864,74.885,75.613,208,89,278.830,16.120,15.908
128,222.355,37.758,0.861,71.254,72.015,209,89,276.240,16.174,15.289
129,134.399,36.798,3.766,51.695,54.731,139,80,284.640,10.310,10.169
130,135.110,36.787,3.748,75.745,79.417,140,80,281.560,10.358,7.750
131,135.431,37.285,3.734,79.106,82.041,140,80,281.560,10.379,8.121
138,139.081,38.953,3.588,80.586,81.652,144,79,288.260,10.623,12.773
139,139.477,39.575,3.555,79.524,81.436,144,79,288.260,10.649,9.661
140,140.108,39.422,3.534,67.395,68.240,145,79,282.900,10.691,13.232
141,140.575,40.065,3.503,66.232,68.254,146,78,273.920,10.722,10.664
142,141.233,39.874,3.482,63.917,65.777,146,79,282.740,10.766,11.105
143,142.020,40.188,3.449,63.948,65.967,147,78,276.950,10.819,10.794
144,142.152,40.722,3.438,59.032,61.415,147,78,276.950,10.827,10.480
145,143.196,40.683,3.401,58.753,60.426,148,78,279.910,10.897,11.691
146,143.326,41.236,3.390,56.258,58.115,148,78,279.910,10.906,11.482
147,144.376,41.180,3.351,56.266,58.071,149,78,280.710,10.976,11.549
148,144.516,41.742,3.341,58.239,59.921,149,78,280.710,10.985,11.721
149,145.572,41.664,3.300,58.425,59.911,150,78,283.400,11.055,12.056
150,145.711,42.232,3.289,60.741,62.094,151,78,281.180,11.064,12.301
151,146.775,42.127,3.248,60.881,62.143,151,78,281.180,11.136,12.465
152,146.919,42.695,3.236,62.932,64.084,152,78,279.130,11.145,12.719
153,148.003,42.567,3.195,62.446,63.855,153,78,276.590,11.217,12.138
154,148.174,43.158,3.186,53.263,55.313,153,77,277.980,11.229,11.238
155,149.286,43.017,3.146,53.294,54.894,154,78,276.260,11.303,11.968
156,149.475,43.616,3.137,55.910,57.348,154,77,279.920,11.316,12.232
157,150.599,43.441,3.096,55.602,57.350,155,78,274.720,11.390,11.643
158,150.806,44.043,3.088,53.899,55.787,155,77,278.360,11.404,11.476
159,151.943,43.843,3.049,54.046,56.113,156,77,280.240,11.480,11.120
160,152.174,44.444,3.043,54.781,56.806,157,77,282.840,11.496,11.189
161,153.313,44.216,3.002,54.933,56.325,157,77,282.840,11.571,12.346
162,153.562,44.810,2.993,57.062,58.333,158,77,280.040,11.588,12.596
163,154.697,44.558,2.950,57.019,58.299,159,77,279.300,11.664,12.551
164,154.957,45.153,2.941,58.782,59.970,159,77,279.300,11.681,12.773
165,156.095,44.883,2.898,58.623,59.872,160,77,280.650,11.757,12.618
166,156.379,45.483,2.889,56.630,58.017,160,77,280.650,11.776,12.371
167,157.529,45.190,2.847,56.751,58.054,161,77,280.390,11.852,12.518
168,157.848,45.782,2.839,52.142,53.763,161,77,280.390,11.874,11.977
169,158.996,45.469,2.797,52.323,53.716,162,77,278.650,11.950,12.375
170,159.334,46.067,2.789,55.283,56.511,162,77,278.650,11.973,12.720
171,160.471,45.748,2.747,54.991,56.377,163,77,280.700,12.049,12.369
172,160.830,46.350,2.739,57.337,58.601,164,77,283.690,12.072,12.659
173,161.956,46.000,2.696,58.310,59.191,164,77,283.690,12.148,13.467
174,162.335,46.587,2.686,56.475,57.472,165,77,282.140,12.173,13.224
175,163.459,46.208,2.643,56.050,57.205,166,77,280.270,12.248,12.862
176,163.869,46.800,2.634,57.021,58.138,166,77,280.270,12.275,12.990
177,164.989,46.415,2.593,56.511,57.938,167,77,278.000,12.350,12.244
178,165.424,47.010,2.585,59.185,60.475,167,77,278.000,12.379,12.605
179,166.531,46.619,2.545,59.017,60.693,168,77,277.600,12.453,11.541
180,166.991,47.210,2.538,62.029,63.547,168,77,277.600,12.483,11.944
181,168.081,46.808,2.500,62.029,63.568,169,77,275.670,12.556,11.844
182,168.570,47.391,2.491,64.546,65.963,170,77,278.910,12.589,12.227
183,169.638,46.963,2.452,65.154,66.159,170,77,278.910,12.660,13.527
184,170.148,47.540,2.444,53.181,54.859,171,77,281.780,12.694,11.730
185,171.196,47.078,2.403,53.879,54.783,172,77,283.880,12.764,13.463
186,171.738,47.636,2.396,46.750,48.082,172,77,283.880,12.800,12.577
187,172.767,47.149,2.352,49.098,49.617,173,77,290.740,12.868,13.982
188,173.311,47.707,2.345,52.950,53.332,173,77,290.740,12.904,14.388
189,174.329,47.222,2.300,50.331,51.240,174,78,287.350,12.973,13.384
190,174.874,47.771,2.293,64.686,65.043,174,77,288.140,13.009,15.158
191,175.888,47.289,2.249,61.914,62.735,175,78,290.270,13.076,13.974
192,176.436,47.825,2.240,69.633,70.189,175,78,290.270,13.113,15.160
193,177.413,47.322,2.197,72.272,72.430,176,78,288.750,13.178,16.122
194,177.966,47.843,2.187,67.427,67.745,176,78,288.750,13.215,15.470
195,178.941,47.341,2.144,65.576,66.197,177,79,281.570,13.280,14.685
196,179.550,47.866,2.134,70.091,70.577,177,79,281.570,13.321,15.379
197,180.518,47.351,2.092,70.123,70.599,178,79,281.730,13.385,15.394
198,181.144,47.856,2.081,70.477,70.953,178,79,281.730,13.427,15.449
199,182.097,47.339,2.039,70.360,70.852,179,79,282.220,13.490,15.395
200,182.748,47.849,2.029,70.917,71.403,180,79,281.610,13.534,15.482
201,183.677,47.306,1.987,71.630,72.000,180,80,283.190,13.596,15.787
202,184.364,47.784,1.977,66.366,66.908,181,80,283.790,13.641,14.996
203,185.257,47.210,1.934,68.901,69.055,181,80,283.790,13.701,15.952
204,185.977,47.686,1.924,64.203,64.499,182,80,283.540,13.749,15.366
205,186.833,47.099,1.881,64.841,65.040,182,81,283.970,13.806,15.575
206,187.575,47.556,1.871,68.249,68.372,183,81,278.470,13.856,15.985
207,188.422,46.974,1.829,65.976,66.429,183,81,278.470,13.912,15.171
208,189.193,47.432,1.819,70.928,71.261,184,81,276.400,13.963,15.866
209,190.054,46.854,1.778,68.983,69.654,184,82,279.960,14.021,14.794
210,190.847,47.281,1.768,72.919,73.493,185,81,277.630,14.074,15.481
211,191.698,46.698,1.728,73.139,73.668,185,82,280.050,14.130,15.623
212,192.515,47.124,1.718,67.426,68.114,186,82,278.310,14.185,14.670
213,193.348,46.542,1.679,67.223,67.952,186,82,278.310,14.240,14.485
214,194.188,46.958,1.671,63.498,64.342,187,82,283.540,14.296,13.877
215,194.991,46.359,1.632,65.192,65.670,187,82,283.540,14.350,15.169
216,195.821,46.771,1.626,49.656,50.590,188,82,287.920,14.405,13.168
217,196.592,46.143,1.586,50.416,51.093,189,83,281.590,14.457,13.873
218,197.392,46.528,1.580,66.679,66.987,189,83,281.590,14.510,15.757
219,198.129,45.883,1.539,66.252,66.595,190,83,282.900,14.559,15.644
220,198.943,46.263,1.531,65.135,65.514,190,83,282.900,14.613,15.511
221,199.694,45.600,1.491,62.578,63.293,191,83,280.910,14.663,14.318
222,200.544,45.937,1.483,64.699,65.379,191,83,280.910,14.720,14.628
223,201.259,45.282,1.445,63.738,64.596,192,84,283.940,14.768,13.761
224,202.118,45.610,1.438,71.177,71.893,192,84,283.940,14.825,15.001
225,202.807,44.965,1.401,71.279,71.973,193,84,283.990,14.871,15.090
226,203.680,45.262,1.392,68.729,69.483,193,84,283.990,14.929,14.648
227,204.344,44.629,1.357,68.696,69.452,194,84,284.650,14.973,14.611
228,205.226,44.922,1.349,67.420,68.211,194,84,284.650,15.032,14.397
229,205.849,44.290,1.315,67.139,67.999,195,85,286.780,15.074,13.928
230,206.712,44.566,1.310,64.625,65.542,195,84,283.100,15.131,13.506
231,207.308,43.945,1.276,65.440,66.151,196,85,286.360,15.171,14.714
232,208.194,44.218,1.270,69.119,69.783,197,85,281.260,15.230,15.264
233,208.783,43.582,1.235,69.089,69.754,197,85,281.260,15.269,15.242
234,209.670,43.837,1.230,61.418,62.222,198,85,283.620,15.329,14.095
235,210.226,43.202,1.196,61.641,62.388,198,85,283.620,15.366,14.377
236,211.091,43.472,1.194,56.597,57.443,199,85,287.840,15.423,13.700
237,211.618,42.834,1.162,57.002,57.756,199,86,281.190,15.458,14.158
238,212.485,43.071,1.158,69.059,69.654,200,85,280.590,15.516,15.717
239,212.992,42.425,1.125,67.195,67.996,200,86,280.140,15.550,14.485
240,213.866,42.640,1.121,73.702,74.427,201,86,281.750,15.608,15.599
241,214.329,41.969,1.087,76.164,76.611,201,86,281.750,15.639,16.824
242,215.213,42.135,1.079,65.668,66.266,202,86,286.190,15.698,15.515
243,215.650,41.441,1.044,66.355,66.874,202,87,282.290,15.727,15.829
244,216.536,41.594,1.039,60.373,60.985,203,87,283.660,15.786,15.112
245,216.944,40.917,1.007,59.661,60.430,203,87,283.660,15.813,14.197
246,217.797,41.069,1.006,59.793,60.576,204,87,284.470,15.870,14.216
247,218.174,40.436,0.979,59.800,60.589,204,88,280.080,15.896,14.121
248,219.010,40.579,0.980,59.553,60.360,205,87,286.840,15.951,14.087
249,219.366,39.954,0.954,59.511,60.290,206,88,281.990,15.975,14.271
250,220.177,40.050,0.953,64.335,65.076,206,88,281.990,16.029,14.955
251,220.522,39.421,0.927,64.302,65.054,207,88,283.320,16.052,14.838
252,221.341,39.488,0.925,70.445,71.155,207,88,283.320,16.107,15.720
253,221.686,38.872,0.901,70.375,71.127,208,89,278.830,16.129,15.364
254,222.490,38.915,0.898,69.846,70.611,208,89,278.830,16.183,15.279
255,222.824,38.332,0.878,69.858,70.625,209,89,276.240,16.205,15.222
256,223.628,38.373,0.877,70.204,70.979,209,89,276.240,16.259,15.276
257,133.239,37.319,3.790,77.625,80.519,139,80,284.640,10.233,8.326
258,133.975,37.330,3.771,75.036,77.791,139,80,284.640,10.282,8.731
259,134.349,37.870,3.749,74.803,77.609,140,80,281.560,10.307,8.696
260,135.096,37.836,3.731,78.187,81.141,140,80,281.560,10.357,8.199
263,136.461,39.092,3.667,77.754,80.247,142,79,288.410,10.448,8.798
264,137.158,39.078,3.646,73.081,75.196,142,79,288.410,10.494,9.960
265,137.441,39.776,3.621,73.049,75.179,143,78,280.390,10.513,9.947
266,138.133,39.737,3.598,69.433,71.180,144,78,272.640,10.559,11.071
267,138.444,40.443,3.573,67.773,69.970,144,78,272.640,10.580,10.274
268,139.180,40.353,3.548,64.107,65.961,145,78,273.130,10.629,11.158
269,139.570,41.034,3.525,62.527,64.878,145,78,273.130,10.655,10.376
270,140.335,40.900,3.500,58.806,60.861,146,78,273.920,10.706,11.072
271,140.764,41.576,3.477,58.512,60.677,147,78,276.950,10.735,10.922
272,141.526,41.430,3.453,61.870,64.265,147,78,276.950,10.786,10.315
273,141.960,42.131,3.430,62.581,64.686,148,77,275.400,10.814,10.801
274,142.714,41.975,3.406,60.321,62.218,148,77,275.400,10.865,11.289
275,143.151,42.690,3.382,61.001,62.702,149,77,281.400,10.894,11.661
276,143.902,42.511,3.356,61.321,63.045,149,77,281.400,10.944,11.582
277,144.354,43.236,3.331,61.701,63.326,150,77,281.870,10.974,11.799
278,145.104,43.033,3.305,59.635,61.002,151,77,281.090,11.024,12.337
279,145.578,43.766,3.280,59.152,60.665,151,77,281.090,11.056,12.092
280,146.325,43.530,3.253,56.162,57.254,152,77,277.900,11.106,12.852
281,146.841,44.278,3.229,53.514,55.483,152,77,277.900,11.140,11.438
282,147.602,44.030,3.204,55.078,57.160,153,77,277.980,11.191,11.155
283,148.160,44.791,3.182,55.989,57.611,154,76,280.020,11.228,11.976
284,148.916,44.516,3.155,54.677,56.135,154,77,279.920,11.278,12.268
285,149.507,45.263,3.132,54.288,55.903,155,76,279.180,11.318,12.029
286,150.269,44.963,3.106,57.839,59.761,155,77,278.360,11.368,11.312
287,150.909,45.694,3.084,57.891,59.785,156,76,275.210,11.411,11.393
288,151.673,45.373,3.059,60.233,62.277,156,76,275.210,11.462,10.943
289,152.347,46.095,3.036,61.086,62.603,157,76,280.390,11.507,12.119
290,153.092,45.758,3.010,59.234,60.550,158,76,279.780,11.557,12.556
291,153.777,46.466,2.983,60.612,61.545,158,76,279.780,11.602,13.404
292,154.502,46.110,2.957,63.380,64.635,159,76,276.680,11.651,12.698
293,155.464,46.341,2.923,62.856,64.307,160,76,278.500,11.715,12.211
294,155.718,46.939,2.914,61.623,63.156,160,76,278.500,11.732,12.060
295,156.703,47.161,2.885,61.670,64.082,161,76,280.250,11.797,9.956
296,157.436,46.770,2.861,48.494,50.147,161,76,280.250,11.846,12.057
297,158.198,47.453,2.840,50.327,51.461,162,76,284.790,11.897,12.945
298,158.941,47.062,2.810,51.050,52.274,162,76,284.790,11.947,12.774
299,159.675,47.739,2.788,56.328,56.708,163,76,285.590,11.996,14.315
300,160.421,47.344,2.758,61.707,63.032,164,76,284.580,12.045,12.576
301,161.191,48.013,2.736,61.921,63.222,164,76,284.580,12.097,12.678
302,161.972,47.603,2.707,60.125,61.185,165,76,284.900,12.149,13.223
303,162.784,48.260,2.685,58.243,59.662,165,76,284.900,12.203,12.396
304,163.550,47.834,2.656,55.988,57.127,166,76,283.960,12.254,12.997
305,164.398,48.493,2.634,56.039,57.187,167,76,281.940,12.310,13.016
306,165.145,48.053,2.605,57.469,58.777,167,76,281.940,12.360,12.633
307,166.030,48.707,2.584,57.692,58.973,168,76,280.470,12.419,12.741
308,166.761,48.254,2.556,60.569,62.110,168,76,280.470,12.468,11.992
309,167.679,48.903,2.536,60.619,62.162,169,76,279.930,12.529,12.028
310,168.389,48.442,2.509,59.317,60.735,170,76,279.190,12.576,12.367
311,169.329,49.074,2.491,58.178,59.939,170,76,279.190,12.639,11.467
312,170.011,48.599,2.465,57.669,59.384,171,76,289.790,12.684,11.575
313,170.982,49.187,2.445,60.749,61.803,171,76,289.790,12.749,13.449
314,171.652,48.684,2.417,64.779,66.194,172,76,288.360,12.794,12.350
315,172.649,49.254,2.394,67.546,68.488,173,76,291.810,12.860,14.059
316,173.270,48.762,2.366,65.245,65.863,173,76,291.810,12.902,14.721
317,174.266,49.333,2.341,67.051,67.460,174,76,283.560,12.968,15.297
318,174.844,48.825,2.312,67.177,67.600,174,77,288.140,13.007,15.266
319,175.873,49.380,2.287,66.959,67.424,175,77,280.910,13.075,15.199
320,176.440,48.862,2.258,67.547,68.093,175,77,280.910,13.113,15.062
321,177.504,48.883,2.223,69.067,69.433,176,77,281.340,13.184,15.551
322,178.050,49.423,2.215,65.329,65.818,176,77,281.340,13.221,15.052
323,179.123,48.909,2.169,65.732,66.165,177,78,283.740,13.292,15.180
324,179.724,49.439,2.162,61.318,61.900,177,78,283.740,13.332,14.613
325,180.777,48.903,2.116,62.866,63.239,178,78,281.880,13.402,15.106
326,181.398,49.422,2.109,66.260,66.554,178,78,281.880,13.444,15.518
327,182.417,48.887,2.064,65.259,65.665,179,79,282.220,13.512,15.232
328,183.064,49.413,2.056,66.585,66.970,179,79,282.220,13.555,15.401
329,184.085,48.854,2.012,65.244,65.791,180,79,281.610,13.623,14.950
330,184.775,49.343,2.003,66.349,66.878,181,79,281.580,13.669,15.103
331,185.774,48.749,1.958,67.587,67.956,181,79,281.580,13.736,15.524
332,186.462,49.226,1.949,73.701,73.930,182,79,280.990,13.781,16.320
333,187.409,48.620,1.904,73.695,73.921,182,80,283.540,13.844,16.318
334,188.112,49.080,1.895,71.623,71.909,183,80,279.620,13.891,16.048
335,189.051,48.474,1.851,71.030,71.379,183,81,278.470,13.954,15.872
336,189.805,48.934,1.842,69.178,69.584,184,80,280.370,14.004,15.622
337,190.742,48.319,1.799,68.141,68.674,184,81,276.400,14.067,15.224
338,191.537,48.757,1.790,64.256,64.902,185,81,277.630,14.120,14.667
339,192.458,48.146,1.749,64.086,64.752,185,81,277.630,14.181,14.579
340,193.286,48.592,1.742,58.426,59.258,186,81,281.280,14.236,13.820
341,194.183,47.986,1.702,58.448,59.268,186,81,281.280,14.296,13.836
342,195.029,48.413,1.696,58.886,59.710,187,81,288.530,14.352,13.893
343,195.864,47.796,1.658,58.148,59.170,188,82,287.920,14.408,13.106
344,196.708,48.199,1.654,57.406,58.466,188,81,296.580,14.464,13.005
345,197.464,47.561,1.615,61.829,62.085,189,82,290.270,14.515,15.528
346,198.327,47.930,1.606,64.799,65.007,189,82,290.270,14.572,15.851
347,199.069,47.277,1.564,63.385,63.758,190,82,282.620,14.622,15.435
348,199.981,47.632,1.556,63.528,63.912,190,82,282.620,14.682,15.451
349,200.707,46.953,1.515,61.687,62.366,191,83,280.910,14.731,14.524
350,201.619,47.262,1.506,62.433,63.107,191,83,280.910,14.792,14.630
351,202.315,46.573,1.467,62.470,63.130,192,83,278.350,14.838,14.659
352,203.240,46.872,1.458,67.477,68.042,192,83,278.350,14.900,15.366
353,203.916,46.205,1.420,66.575,67.330,193,83,279.910,14.945,14.574
354,204.847,46.481,1.411,72.634,73.276,193,83,279.910,15.007,15.585
355,205.492,45.830,1.376,71.861,72.696,194,84,284.650,15.050,14.537
356,206.433,46.080,1.366,77.414,78.152,194,84,284.650,15.113,15.699
357,207.029,45.447,1.334,76.853,77.835,195,84,283.100,15.152,13.566
358,207.961,45.658,1.323,82.401,83.290,195,84,283.100,15.214,15.338
359,208.529,45.050,1.293,82.541,83.326,196,84,281.250,15.252,16.187
360,209.494,45.284,1.284,71.781,72.747,197,84,272.310,15.317,13.522
361,210.044,44.705,1.256,71.701,72.581,197,85,281.260,15.353,14.290
362,210.963,44.949,1.252,62.243,63.289,198,84,280.850,15.415,12.584
363,211.452,44.350,1.224,61.910,62.809,198,85,283.620,15.447,13.709
364,212.372,44.563,1.218,76.007,76.691,199,85,287.840,15.509,16.084
365,212.878,43.923,1.185,76.071,76.737,199,85,287.840,15.542,16.151
366,213.831,44.094,1.176,73.710,74.420,200,85,280.590,15.606,15.754
367,214.311,43.457,1.145,73.620,74.357,201,85,276.620,15.638,15.594
368,215.267,43.632,1.139,67.723,68.554,201,85,276.620,15.702,14.540
369,215.703,42.982,1.108,68.217,68.850,202,86,286.190,15.731,15.644
370,216.612,43.139,1.105,54.320,55.188,202,86,286.190,15.791,13.654
371,217.006,42.447,1.072,54.913,55.507,203,86,286.640,15.818,14.909
372,217.891,42.574,1.069,55.975,56.571,203,86,286.640,15.877,15.025
