polygon_id,longitude,latitude,phase_angle,incidence_angle,emission_angle,pixel_x,pixel_y,brightness_temperature,local_solar_time,local_solar_time_normal_vector
3604,94.645,59.184,10.070,97.342,87.810,201,59,305.680,18.661,18.799
3722,94.398,52.599,9.803,70.504,62.225,206,66,282.330,18.645,16.692
3723,94.995,53.425,9.827,75.504,69.368,206,65,275.010,18.684,16.476
3724,94.435,53.973,9.854,93.807,84.909,205,64,265.320,18.647,18.478
3731,93.136,58.886,10.068,95.077,85.540,201,59,305.680,18.561,18.643
3737,91.275,62.608,10.243,95.854,87.387,198,55,273.180,18.436,18.576
3738,90.273,63.090,10.270,92.587,84.625,197,54,263.940,18.370,18.269
3762,99.717,77.795,11.134,87.096,86.727,181,43,271.720,18.999,14.842
3763,100.406,78.661,11.195,87.044,85.857,180,43,268.830,19.045,15.643
3764,103.220,79.013,11.218,83.133,81.381,179,43,260.130,19.233,15.532
3765,104.264,79.856,11.278,83.392,84.040,178,42,274.860,19.302,13.284
3770,109.346,82.781,11.492,82.718,84.146,174,42,252.340,19.641,12.304
3771,108.352,83.651,11.554,83.375,89.121,172,43,317.160,19.575,8.574
3851,92.258,53.644,9.861,92.476,84.251,205,64,265.320,18.502,18.293
3852,93.028,54.068,9.868,82.770,74.067,205,64,265.320,18.553,17.647
3853,92.859,54.969,9.904,85.267,78.485,204,63,295.050,18.542,17.467
3865,88.393,62.752,10.269,86.904,79.022,197,54,263.940,18.244,17.804
3866,87.327,63.181,10.298,85.338,77.677,197,54,263.940,18.173,17.644
3867,88.048,64.045,10.336,87.869,82.787,196,53,261.550,18.221,17.386
3868,86.805,64.482,10.370,95.072,88.756,195,52,280.370,18.139,18.332
3881,93.634,72.485,10.784,79.424,74.697,188,45,294.710,18.594,16.471
3882,92.467,72.996,10.822,84.986,78.637,187,45,300.530,18.516,17.376
3883,93.157,73.799,10.871,91.160,88.881,186,44,265.690,18.562,17.038
3888,94.186,76.762,11.073,83.819,83.556,182,43,278.020,18.631,14.343
3889,95.742,77.524,11.123,83.689,83.331,181,43,271.720,18.734,14.436
3890,93.678,78.074,11.168,81.705,81.853,180,43,268.830,18.597,13.754
3891,96.097,78.838,11.215,80.460,79.599,179,43,260.130,18.758,14.605
3892,94.371,79.387,11.259,77.261,77.448,178,43,266.790,18.643,13.540
3893,97.135,80.144,11.306,76.016,75.154,177,43,261.880,18.827,14.294
3894,94.717,80.707,11.351,73.039,72.978,176,43,269.090,18.666,13.602
3895,97.280,81.453,11.399,75.616,77.499,176,42,268.600,18.837,12.084
3896,94.473,82.009,11.443,78.392,79.510,175,43,274.180,18.650,12.716
3897,98.264,82.731,11.489,80.891,83.714,174,43,297.010,18.902,10.883
3898,96.045,83.256,11.530,75.061,79.872,173,43,312.560,18.754,9.989
3980,90.891,54.128,9.889,88.971,80.823,205,64,265.320,18.411,18.008
3995,84.967,63.989,10.359,91.562,85.249,196,53,261.550,18.016,17.983
4009,87.877,72.767,10.836,85.570,80.985,187,45,300.530,18.210,17.032
4010,89.528,73.145,10.848,73.949,68.159,186,45,307.850,18.320,16.317
4011,88.539,74.012,10.910,76.940,75.057,185,44,275.760,18.254,15.002
4012,90.479,74.382,10.924,81.245,79.783,185,44,275.760,18.383,15.121
4013,91.014,75.228,10.979,81.184,79.669,184,44,278.890,18.419,15.155
4014,89.334,75.708,11.020,85.510,82.747,183,44,285.540,18.307,16.386
4015,90.791,76.499,11.068,88.011,87.807,182,43,278.020,18.404,14.750
4016,88.474,76.973,11.111,83.301,84.135,181,43,271.720,18.250,12.984
4017,89.763,77.788,11.162,82.594,82.729,180,43,268.830,18.336,13.807
4018,87.392,78.262,11.206,79.121,80.112,179,43,260.130,18.178,12.794
4019,87.255,79.138,11.266,78.756,79.391,178,43,266.790,18.169,13.149
4020,89.806,79.543,11.284,75.641,75.904,178,43,266.790,18.339,13.418
4021,89.859,80.429,11.345,75.314,75.209,177,43,261.880,18.342,13.696
4022,87.183,80.901,11.387,65.914,68.457,176,43,269.090,18.164,11.918
4023,89.174,81.733,11.437,64.438,65.536,175,43,274.180,18.296,12.772
4024,86.464,82.185,11.477,54.016,58.365,174,43,297.010,18.116,11.486
4123,81.921,63.848,10.379,94.548,87.295,195,52,280.370,17.813,18.363
4137,84.882,72.824,10.860,86.689,82.027,186,45,307.850,18.010,17.172
4138,83.509,73.309,10.901,79.840,77.461,185,45,281.370,17.919,15.530
4139,85.445,74.126,10.939,80.165,78.001,185,45,281.370,18.048,15.447
4140,84.100,74.631,10.981,78.999,77.292,184,44,278.890,17.958,15.058
4141,85.909,75.417,11.020,77.675,75.174,183,44,285.540,18.079,15.402
4142,84.102,75.919,11.065,74.487,73.069,182,44,275.950,17.958,14.543
4143,85.234,76.678,11.108,78.549,79.306,181,44,273.210,18.034,13.015
4144,82.763,77.177,11.157,79.804,80.224,180,44,248.970,17.869,13.369
4145,83.624,77.944,11.203,80.939,81.911,179,44,267.410,17.926,12.800
4146,80.963,78.450,11.252,82.296,82.862,178,44,300.390,17.749,13.280
4147,82.616,79.253,11.296,82.030,82.472,178,43,266.790,17.859,13.420
4148,80.210,79.772,11.343,78.931,80.614,177,44,287.390,17.699,12.092
4149,82.380,80.574,11.385,79.992,82.163,176,44,268.170,17.844,11.547
4266,80.431,73.358,10.929,86.979,84.086,185,45,281.370,17.714,16.624
4267,78.984,74.247,10.997,88.419,86.723,183,45,283.780,17.617,16.207
4268,80.778,74.702,11.011,83.813,81.706,183,44,285.540,17.737,15.808
4269,80.733,75.573,11.066,84.157,82.335,182,44,275.950,17.734,15.675
4270,78.718,76.008,11.110,79.208,78.938,181,44,273.210,17.599,13.981
4271,79.614,76.848,11.157,80.199,80.616,180,44,248.970,17.659,13.375
4272,76.832,77.261,11.204,80.805,81.073,179,44,267.410,17.474,13.545
4273,77.279,78.094,11.253,81.254,81.815,178,44,300.390,17.503,13.251
4274,74.303,78.505,11.300,80.502,81.260,177,44,287.390,17.305,13.019
4275,75.490,79.381,11.346,81.724,83.234,176,44,268.170,17.384,12.157
4276,72.734,79.811,11.390,80.603,82.516,176,44,268.170,17.201,11.759
4396,75.771,74.534,11.042,86.803,85.231,182,44,275.950,17.403,15.859
4397,73.777,75.262,11.105,86.635,86.132,181,44,273.210,17.270,14.863
4398,75.127,75.854,11.130,86.173,85.596,181,44,273.210,17.360,14.886
4399,73.866,76.688,11.192,86.064,86.402,180,44,248.970,17.276,13.721
4400,71.002,76.906,11.230,86.245,86.548,179,44,267.410,17.085,13.781
4401,70.946,77.886,11.289,86.197,86.925,178,44,300.390,17.081,13.140
4481,84.055,46.233,9.622,93.154,86.176,210,70,260.240,17.955,18.200
4483,83.390,47.707,9.684,97.775,89.814,209,68,233.120,17.911,18.695
4489,83.175,52.087,9.865,96.196,88.819,205,64,265.320,17.896,18.516
4490,82.174,52.454,9.890,93.973,86.788,205,64,265.320,17.830,18.300
4497,79.469,57.114,10.093,93.194,83.747,201,58,278.800,17.649,18.496
4498,78.470,57.430,10.115,77.653,69.386,200,58,314.990,17.583,17.181
4499,78.624,58.323,10.147,78.613,71.589,200,57,287.130,17.593,16.984
4500,77.435,58.646,10.176,94.576,86.049,199,56,276.610,17.514,18.484
4501,77.251,59.476,10.213,95.629,88.908,198,55,273.180,17.502,18.419
4502,75.826,59.702,10.241,95.167,88.485,198,55,273.180,17.407,18.371
4503,75.558,60.566,10.286,95.203,88.661,197,54,263.940,17.389,18.363
4504,74.219,60.822,10.315,95.332,88.775,196,54,281.450,17.299,18.377
4505,73.382,61.634,10.365,95.283,88.504,196,53,261.550,17.244,18.390
4521,70.283,72.096,10.953,91.805,89.485,184,45,289.070,17.037,17.151
4525,68.827,74.770,11.126,89.752,89.620,181,44,273.210,16.940,14.858
4526,69.984,75.361,11.148,87.172,86.643,180,44,248.970,17.017,14.963
4527,68.427,76.163,11.211,87.350,87.668,179,44,267.410,16.913,13.839
4528,65.527,76.343,11.251,87.198,87.544,178,44,300.390,16.720,13.782
4609,82.393,46.139,9.638,86.478,79.106,210,70,260.240,17.844,17.677
4610,81.729,46.591,9.662,93.750,85.662,209,69,264.320,17.800,18.381
4611,81.664,47.581,9.698,94.540,87.193,209,68,233.120,17.796,18.367
4612,82.301,48.129,9.710,88.246,80.630,208,68,262.110,17.838,17.869
4613,81.811,49.091,9.753,88.502,81.110,208,67,235.690,17.806,17.852
4616,81.245,50.996,9.839,95.323,88.755,206,65,275.010,17.768,18.366
4617,81.201,51.914,9.878,94.754,87.583,205,64,265.320,17.765,18.369
4626,76.174,57.198,10.136,93.954,85.739,200,58,314.990,17.430,18.404
4627,76.262,58.075,10.168,93.555,85.009,199,57,298.280,17.436,18.407
4628,75.087,58.342,10.191,93.028,84.521,199,56,276.610,17.357,18.362
4629,74.840,59.138,10.228,94.744,88.038,198,55,273.180,17.341,18.332
4630,73.393,59.354,10.258,90.174,83.859,198,55,273.180,17.244,17.847
4631,73.040,60.175,10.302,89.965,83.282,197,54,263.940,17.221,17.882
4632,71.676,60.421,10.333,92.786,85.790,196,53,261.550,17.130,18.179
4633,71.651,61.348,10.375,92.913,86.152,195,53,302.470,17.128,18.165
4649,66.255,71.596,10.977,86.583,84.905,184,45,289.070,16.769,15.896
4650,67.302,72.220,10.997,84.969,83.104,183,45,283.780,16.838,15.797
4651,65.334,72.931,11.063,85.459,85.122,182,45,302.370,16.707,14.521
4652,66.492,73.557,11.083,87.861,87.806,182,44,275.950,16.784,14.450
4653,64.097,74.226,11.150,87.807,87.600,180,44,248.970,16.625,14.652
4654,65.039,74.827,11.172,88.600,88.513,180,44,248.970,16.688,14.600
4655,63.264,75.589,11.234,88.764,89.135,179,44,267.410,16.569,13.876
4737,80.736,46.024,9.657,85.350,77.341,210,70,260.240,17.734,17.707
4738,80.054,46.466,9.681,85.564,77.532,209,69,264.320,17.688,17.728
4739,79.931,47.452,9.717,86.634,79.433,208,68,262.110,17.680,17.657
4740,80.541,48.001,9.729,88.505,81.396,208,68,262.110,17.721,17.803
4741,79.991,48.977,9.775,88.496,81.380,207,67,270.140,17.684,17.803
4742,80.623,49.521,9.786,85.178,77.906,207,66,260.040,17.726,17.551
4743,80.313,50.466,9.828,85.799,79.042,206,65,275.010,17.706,17.501
4744,79.330,50.850,9.857,95.409,87.795,205,65,290.930,17.640,18.467
4745,79.246,51.738,9.892,95.543,88.038,205,64,265.320,17.634,18.469
4754,73.951,56.879,10.151,92.698,85.175,200,57,287.130,17.282,18.228
4755,73.967,57.771,10.185,91.761,83.229,199,56,276.610,17.283,18.268
4756,72.760,58.047,10.213,81.056,73.468,198,56,284.500,17.202,17.292
4757,72.436,58.834,10.251,81.721,74.883,198,55,273.180,17.181,17.191
4758,70.959,59.016,10.282,92.785,85.084,197,55,279.190,17.082,18.254
4759,70.555,59.783,10.321,93.331,86.345,196,54,281.450,17.055,18.227
4760,69.207,59.991,10.350,95.966,88.700,196,53,261.550,16.965,18.489
4778,63.438,71.597,11.017,85.834,84.202,183,45,283.780,16.581,15.751
4779,61.496,72.207,11.078,85.208,84.805,182,45,302.370,16.451,14.559
4780,62.323,72.916,11.103,85.562,85.214,181,45,319.760,16.506,14.541
4781,59.972,73.475,11.166,85.404,85.401,180,44,248.970,16.350,14.107
4782,60.557,74.154,11.192,84.868,84.771,180,44,248.970,16.389,14.179
4783,58.598,74.879,11.255,84.865,84.777,178,44,300.390,16.258,14.169
4786,53.467,76.197,11.384,90.310,89.915,176,44,268.170,15.916,15.335
4865,79.083,45.887,9.679,83.441,75.414,209,70,278.760,17.624,17.562
4866,78.377,46.314,9.705,80.070,72.350,209,69,264.320,17.577,17.236
4867,78.203,47.306,9.742,80.516,73.230,208,68,262.110,17.565,17.170
4868,78.780,47.865,9.752,83.956,76.851,208,68,262.110,17.604,17.411
4869,78.182,48.818,9.796,83.400,75.736,207,67,270.140,17.564,17.483
4870,78.781,49.380,9.808,91.717,84.475,206,66,282.330,17.604,18.104
4871,78.428,50.306,9.847,91.242,83.546,206,65,275.010,17.580,18.124
4872,77.454,50.641,9.871,96.618,88.520,205,65,290.930,17.515,18.608
4882,71.812,56.469,10.163,92.130,85.502,199,57,298.280,17.139,18.072
4883,71.696,57.424,10.206,92.063,84.667,199,56,276.610,17.131,18.159
4884,70.480,57.653,10.235,86.989,80.073,198,56,284.500,17.050,17.648
4885,70.070,58.458,10.274,86.955,78.914,197,55,279.190,17.023,17.827
4886,68.631,58.552,10.301,86.683,78.650,197,55,279.190,16.927,17.804
4887,68.173,59.319,10.338,86.623,79.108,196,54,281.450,16.896,17.718
4888,66.834,59.477,10.368,85.665,78.232,195,53,302.470,16.807,17.626
4903,60.411,68.751,10.913,77.636,77.224,185,45,281.370,16.379,13.984
4909,56.463,72.550,11.173,84.093,83.705,180,45,300.150,16.116,14.423
4910,56.809,73.255,11.201,85.926,85.899,179,44,267.410,16.139,14.181
4994,76.731,46.108,9.721,91.852,84.780,208,69,272.920,17.467,18.089
4995,76.489,47.103,9.761,91.114,83.224,207,68,284.230,17.451,18.137
4996,77.033,47.683,9.774,94.092,86.347,207,68,284.230,17.487,18.366
4997,76.390,48.612,9.815,94.096,86.354,206,66,282.330,17.444,18.366
4998,76.960,49.187,9.828,90.698,82.796,206,66,282.330,17.482,18.106
4999,76.583,50.083,9.863,90.315,82.097,205,65,290.930,17.457,18.120
5000,75.601,50.398,9.885,93.754,85.302,205,64,265.320,17.392,18.416
5010,69.706,56.025,10.179,89.192,82.903,199,57,298.280,16.999,17.740
5011,69.511,56.968,10.223,89.031,82.152,198,56,284.500,16.986,17.821
5012,68.278,57.186,10.253,90.037,83.055,198,56,284.500,16.903,17.926
5013,67.809,57.965,10.292,89.793,81.939,197,55,279.190,16.872,18.024
5014,66.370,58.050,10.322,80.710,73.456,196,55,298.520,16.776,17.190
5015,65.851,58.796,10.360,80.687,73.095,196,54,281.450,16.742,17.257
5017,64.019,59.365,10.403,99.365,88.998,195,52,280.370,16.619,19.069
5032,58.400,68.554,10.941,87.967,86.604,184,45,289.070,16.245,15.876
5033,56.841,69.068,10.995,87.185,86.411,183,45,283.780,16.141,15.211
5111,285.953,52.209,14.349,71.665,82.996,116,61,316.210,7.415,8.386
5121,75.857,45.485,9.715,73.512,66.569,208,69,272.920,17.409,16.530
5122,75.105,45.886,9.742,93.268,84.646,208,69,272.920,17.359,18.401
5123,74.818,46.845,9.776,94.156,86.426,207,68,284.230,17.339,18.369
5124,75.319,47.438,9.789,90.841,82.954,207,67,270.140,17.373,18.114
5125,74.640,48.354,9.831,91.101,83.547,206,66,282.330,17.328,18.090
5126,75.166,48.948,9.844,89.871,82.257,206,66,282.330,17.363,17.996
5127,74.752,49.838,9.880,88.972,80.429,205,65,290.930,17.335,18.065
5139,67.441,56.429,10.236,90.671,83.700,198,56,284.500,16.848,17.980
5140,66.259,56.568,10.265,81.120,74.966,197,56,293.930,16.769,16.970
5141,65.655,57.410,10.312,82.190,75.028,196,55,298.520,16.729,17.287
5142,64.267,57.417,10.340,86.650,79.223,196,55,298.520,16.636,17.699
5143,63.719,58.142,10.374,88.977,79.713,195,54,306.570,16.599,18.148
5146,62.590,59.105,10.409,95.273,84.908,195,51,259.210,16.524,18.796
5147,61.560,59.387,10.428,94.128,84.750,194,50,317.450,16.456,18.533
5160,56.128,67.505,10.933,90.974,88.758,185,45,281.370,16.093,16.944
5161,54.607,67.997,10.987,89.364,88.156,184,45,289.070,15.992,15.995
5162,54.819,68.774,11.020,90.532,89.534,183,45,283.780,16.006,16.048
5240,287.108,51.937,14.352,65.761,76.959,116,61,316.210,7.492,8.852
5241,287.090,51.127,14.377,60.586,74.482,115,62,272.940,7.491,8.595
5249,74.257,45.265,9.740,76.578,67.929,208,69,272.920,17.302,17.193
5250,73.497,45.671,9.769,65.863,58.065,207,69,292.100,17.251,16.230
5251,73.173,46.610,9.799,65.171,56.308,207,68,284.230,17.230,16.476
5252,73.641,47.161,9.804,90.171,82.553,207,67,270.140,17.261,18.019
5253,72.916,48.062,9.847,89.935,82.055,206,66,282.330,17.212,18.039
5254,73.414,48.662,9.860,94.234,86.582,205,66,297.420,17.246,18.367
5255,73.039,49.495,9.888,91.614,82.032,205,65,290.930,17.221,18.431
5256,72.170,49.716,9.900,93.679,84.033,205,64,265.320,17.163,18.585
5257,72.136,50.473,9.916,94.814,85.596,204,63,295.050,17.161,18.589
5258,71.192,50.727,9.936,83.305,74.742,204,62,281.600,17.098,17.654
5259,71.254,51.600,9.963,84.500,76.644,203,61,295.380,17.102,17.614
5260,70.431,51.955,9.989,87.418,79.222,203,61,295.380,17.047,17.896
5261,70.304,52.808,10.026,90.862,85.318,202,60,308.800,17.038,17.778
5264,67.420,53.916,10.121,82.371,76.384,200,58,314.990,16.846,17.039
5265,66.995,54.705,10.166,83.613,79.199,199,58,307.600,16.818,16.692
5266,65.856,54.959,10.207,75.782,72.485,198,57,294.750,16.742,15.441
5267,65.474,55.838,10.254,73.630,67.237,198,57,294.750,16.716,16.421
5268,64.200,56.043,10.291,78.828,71.903,197,56,293.930,16.631,16.959
5269,63.599,56.780,10.330,78.567,70.562,196,55,298.520,16.591,17.174
5270,62.207,56.787,10.358,92.036,83.367,196,55,298.520,16.499,18.293
5271,61.767,57.389,10.381,92.371,82.389,195,54,306.570,16.469,18.496
5272,60.726,57.334,10.392,98.453,88.297,195,53,302.470,16.400,18.939
5273,60.131,57.812,10.410,98.184,88.488,195,52,280.370,16.360,18.852
5274,60.610,58.347,10.416,88.591,78.435,195,51,259.210,16.392,18.280
5275,59.570,58.638,10.437,88.543,78.425,194,50,317.450,16.323,18.267
5289,52.697,66.877,10.975,88.334,88.119,184,45,289.070,15.865,14.697
5290,52.793,67.660,11.009,84.538,83.639,183,45,283.780,15.871,14.973
5291,51.090,68.087,11.064,86.701,84.566,182,45,302.370,15.758,16.190
5294,48.964,69.948,11.189,80.603,79.228,180,45,300.150,15.616,14.943
5295,46.418,70.141,11.247,83.210,80.418,178,44,300.390,15.446,16.066
5296,45.849,70.812,11.284,86.681,85.011,178,44,300.390,15.408,15.884
5297,42.971,70.900,11.345,84.568,84.160,176,44,268.170,15.216,14.502
5298,42.345,71.585,11.381,88.859,89.673,176,44,268.170,15.174,13.051
5365,290.855,53.379,14.290,71.032,83.304,117,59,313.370,7.742,8.239
5368,288.984,51.984,14.338,65.088,77.886,116,61,316.210,7.617,8.544
5369,288.905,51.137,14.365,65.190,77.901,115,62,272.940,7.612,8.555
5370,289.539,50.679,14.375,70.963,83.300,115,63,300.470,7.654,8.226
5371,289.309,49.785,14.409,71.667,83.372,115,64,306.830,7.639,8.300
5377,72.665,45.038,9.769,89.659,81.727,207,70,287.690,17.196,18.018
5380,72.003,46.921,9.832,78.952,69.895,206,67,305.750,17.152,17.447
5381,71.311,47.720,9.862,78.977,70.042,205,66,297.420,17.106,17.420
5382,71.752,48.310,9.872,97.835,89.748,205,66,297.420,17.135,18.704
5383,71.379,49.131,9.897,97.783,88.161,205,64,265.320,17.110,18.858
5384,70.506,49.388,9.918,68.148,59.865,204,64,283.220,17.052,16.521
5385,70.350,50.226,9.942,67.876,59.011,204,63,295.050,17.041,16.651
5386,69.377,50.517,9.972,67.118,58.282,203,62,298.890,16.977,16.590
5387,69.395,51.373,9.993,67.565,59.597,203,61,295.380,16.978,16.407
5388,68.586,51.694,10.022,71.625,63.207,202,61,309.490,16.924,16.791
5389,68.450,52.503,10.048,71.634,63.351,202,60,308.800,16.915,16.762
5390,67.283,52.727,10.082,69.437,61.261,201,59,305.680,16.837,16.582
5391,66.757,53.425,10.118,70.430,63.638,200,59,321.010,16.802,16.300
5392,65.527,53.657,10.162,54.054,48.932,199,58,307.600,16.720,14.784
5393,65.049,54.402,10.205,56.416,52.722,199,58,307.600,16.688,14.439
5394,63.820,54.682,10.250,77.361,70.651,198,58,301.100,16.606,16.785
5395,63.357,55.444,10.289,76.881,69.873,197,57,297.120,16.575,16.823
5396,62.032,55.668,10.327,78.799,71.585,196,56,301.160,16.487,17.016
5397,61.486,56.275,10.357,75.422,65.802,196,55,298.520,16.451,17.280
5398,60.092,56.319,10.387,76.193,66.530,195,55,310.240,16.358,17.337
5399,59.776,56.776,10.398,75.039,64.671,195,54,306.570,16.337,17.464
5400,58.635,56.827,10.420,71.798,61.449,194,53,327.640,16.261,17.231
5401,58.759,57.432,10.426,72.875,63.289,194,52,318.120,16.269,17.104
5402,57.752,57.651,10.455,66.951,57.996,194,51,317.060,16.202,16.573
5403,58.090,58.325,10.460,65.273,55.116,194,50,317.450,16.224,16.739
5404,57.098,58.427,10.483,72.975,62.551,193,50,332.700,16.158,17.324
5405,57.357,59.073,10.491,74.213,65.441,193,48,314.950,16.175,17.035
5406,56.246,59.233,10.521,77.355,68.221,193,48,314.950,16.101,17.317
5407,55.614,59.950,10.563,82.704,77.398,192,47,322.770,16.059,16.954
5418,50.765,66.628,11.010,69.787,70.856,183,45,283.780,15.736,12.679
5419,48.874,67.158,11.077,69.445,69.894,182,45,302.370,15.610,13.096
5420,49.118,67.836,11.098,61.537,61.123,181,45,319.760,15.626,13.460
5421,47.745,68.554,11.158,63.562,66.257,180,45,300.150,15.534,11.834
5422,46.009,68.579,11.199,76.482,75.869,179,45,280.960,15.419,14.059
5423,44.895,69.422,11.253,75.539,72.569,178,45,279.220,15.344,15.397
5424,42.829,69.349,11.295,76.977,73.738,177,45,286.670,15.207,15.634
5425,41.494,70.150,11.350,77.989,77.563,176,44,268.170,15.118,14.020
5426,39.425,70.056,11.392,89.312,86.545,176,44,268.170,14.980,16.868
5427,37.310,70.597,11.453,88.894,85.010,174,44,319.520,14.839,17.181
5497,290.726,51.033,14.355,72.322,84.701,116,63,320.390,7.733,8.119
5499,291.044,49.620,14.404,74.104,85.951,115,64,306.830,7.754,8.089
5500,290.202,49.252,14.424,72.525,84.210,114,65,294.370,7.698,8.239
5505,71.082,44.753,9.790,85.512,78.317,207,70,287.690,17.090,17.541
5509,69.639,47.467,9.895,73.406,65.061,205,66,297.420,16.994,16.884
5510,70.139,47.998,9.895,66.349,57.657,205,66,297.420,17.027,16.499
5511,69.702,48.844,9.926,66.572,58.237,204,65,285.890,16.998,16.422
5512,68.743,49.116,9.954,80.923,71.755,203,64,291.730,16.934,17.597
5513,68.574,49.950,9.977,80.811,72.195,203,63,291.170,16.923,17.474
5514,67.605,50.155,10.002,79.797,71.235,203,63,291.170,16.859,17.389
5515,66.991,50.923,10.039,79.461,72.259,202,62,297.480,16.817,17.069
5516,67.371,51.470,10.047,66.548,58.147,202,61,309.490,16.843,16.438
5517,66.598,52.188,10.085,66.515,58.187,201,60,310.980,16.791,16.417
5518,65.473,52.423,10.124,51.669,44.422,200,60,303.830,16.716,15.215
5519,64.926,53.194,10.165,52.406,47.137,199,59,303.800,16.680,14.736
5520,63.682,53.352,10.206,74.486,67.352,198,59,299.230,16.597,16.666
5521,63.057,54.093,10.247,74.495,67.647,198,58,301.100,16.555,16.594
5522,61.831,54.219,10.281,79.995,72.685,197,58,303.600,16.474,17.127
5523,61.271,55.032,10.323,79.965,72.780,196,57,302.790,16.436,17.098
5524,60.026,55.126,10.356,78.042,71.003,196,57,302.790,16.353,16.911
5525,59.392,55.807,10.390,80.517,71.052,195,56,304.880,16.311,17.585
5526,58.090,55.833,10.424,52.262,44.015,194,55,322.430,16.224,15.467
5527,57.645,56.396,10.442,60.833,50.394,194,54,331.170,16.194,16.547
5528,56.610,56.558,10.475,33.724,23.837,193,54,335.010,16.126,14.643
5529,56.594,57.210,10.482,32.098,24.036,193,52,337.430,16.124,14.303
5530,55.765,57.534,10.519,28.229,21.635,192,52,336.020,16.069,13.916
5531,55.942,58.076,10.515,36.104,25.590,193,51,330.820,16.081,14.898
5532,55.203,58.287,10.543,25.026,14.729,192,50,338.350,16.032,14.129
5533,55.257,58.796,10.542,22.562,13.701,192,49,338.220,16.035,13.867
5534,54.335,59.079,10.580,30.487,20.452,191,48,337.960,15.974,14.456
5535,54.235,59.773,10.599,32.030,31.704,191,47,331.040,15.967,13.041
5536,53.224,60.112,10.646,38.734,34.107,190,47,336.670,15.900,14.064
5537,53.199,60.950,10.678,54.399,57.177,190,46,321.820,15.898,11.972
5538,52.096,61.268,10.728,58.935,58.635,189,46,321.970,15.824,13.341
5539,52.151,62.157,10.765,63.796,65.047,188,46,324.520,15.828,12.584
5540,50.913,62.456,10.814,67.554,66.734,187,46,328.190,15.746,13.821
5541,50.977,63.340,10.851,74.859,76.364,186,46,322.340,15.750,12.256
5542,49.764,63.589,10.898,69.666,74.214,185,46,311.910,15.669,10.387
5543,49.136,64.304,10.950,71.040,75.899,184,46,318.980,15.627,10.113
5544,49.577,64.827,10.960,58.335,62.832,184,46,318.980,15.657,11.107
5545,48.724,65.573,11.016,60.092,65.059,183,46,312.930,15.600,10.811
5546,47.377,65.751,11.061,62.662,66.206,182,46,316.330,15.510,11.368
5547,47.144,66.692,11.103,57.460,59.038,181,46,321.030,15.494,12.492
5548,45.648,66.898,11.149,58.015,59.290,180,46,321.130,15.395,12.623
5549,45.060,67.785,11.193,55.167,54.765,179,46,310.400,15.356,13.331
5550,43.125,67.799,11.239,73.597,68.596,178,46,300.990,15.226,15.991
5551,42.023,68.522,11.287,74.881,71.574,178,45,279.220,15.153,15.480
5552,39.974,68.431,11.331,81.768,77.136,177,45,286.670,15.016,16.591
5553,38.722,69.165,11.381,83.030,80.194,176,44,268.170,14.933,16.049
5554,36.725,69.040,11.423,88.240,84.325,175,44,291.320,14.800,17.102
5555,34.677,69.526,11.483,88.764,85.790,174,44,319.520,14.663,16.864
5556,34.570,70.183,11.502,83.736,80.053,173,43,312.560,14.656,16.483
5557,32.390,70.743,11.565,85.162,84.171,172,43,317.160,14.511,15.150
5558,30.403,70.604,11.607,74.565,76.379,171,43,310.910,14.378,12.169
5559,29.007,71.400,11.655,79.885,87.251,170,43,255.250,14.285,8.375
5575,354.515,72.201,12.390,82.042,86.428,155,46,301.260,11.986,9.561
5576,352.705,72.567,12.417,62.262,62.418,155,45,305.660,11.865,13.183
5577,349.798,72.316,12.478,61.228,67.646,154,46,298.590,11.671,10.422
5578,348.853,71.729,12.509,68.957,73.703,153,46,293.470,11.608,10.631
5579,345.800,71.854,12.561,69.719,77.277,152,47,302.370,11.405,9.373
5616,297.580,55.918,14.126,49.222,55.821,120,56,308.950,8.190,11.151
5617,297.277,55.043,14.168,47.694,59.452,119,57,316.640,8.170,9.924
5618,296.240,54.754,14.199,42.869,54.205,119,57,316.640,8.101,10.322
5620,295.025,53.602,14.258,66.555,79.600,118,58,304.990,8.020,8.386
5628,291.899,49.026,14.421,72.417,84.297,114,65,294.370,7.811,8.207
5638,68.430,47.711,9.926,87.298,78.617,204,66,296.730,16.914,17.953
5639,67.971,48.512,9.954,86.993,77.916,203,65,290.070,16.883,18.000
5640,67.012,48.727,9.977,81.346,72.555,203,64,291.730,16.819,17.543
5641,66.814,49.535,10.002,81.506,72.963,203,63,291.170,16.806,17.505
5642,65.841,49.732,10.026,83.698,75.001,202,63,293.270,16.741,17.691
5643,65.212,50.461,10.063,84.374,77.208,201,62,311.650,16.699,17.455
5644,65.566,51.031,10.075,83.085,75.809,201,61,303.910,16.723,17.373
5645,64.816,51.811,10.122,83.363,77.246,200,60,303.830,16.672,17.137
5646,63.687,51.991,10.156,80.292,74.480,199,60,297.380,16.597,16.778
5647,63.101,52.759,10.200,80.163,73.450,199,59,303.800,16.558,17.004
5648,61.821,52.802,10.232,80.877,74.106,198,59,299.230,16.473,17.074
5649,61.177,53.522,10.273,80.994,73.715,197,58,303.600,16.430,17.197
5650,59.980,53.611,10.306,72.123,65.582,196,58,310.130,16.350,16.325
5651,59.391,54.404,10.348,72.415,65.108,196,57,302.790,16.311,16.548
5652,58.159,54.468,10.382,71.473,64.225,195,57,305.390,16.229,16.462
